"TITLE","AUTHORS","SUBJECT","DESCRIPTION","PUBLISHER","AVAILABILITY","RESEARCH_ORG","SPONSORING_ORG","CONTRIBUTING_ORG","PUBLICATION_COUNTRY","PUBLICATION_DATE","LANGUAGE","RESOURCE_TYPE","TYPE_QUALIFIER","RELATION","COVERAGE","FORMAT","IDENTIFIER","REPORT_NUMBER","DOE_CONTRACT_NUMBER","OTHER_IDENTIFIER","DOI","RIGHTS","ENTRY_DATE","OSTI_IDENTIFIER","CITATION_URL","PURL_URL","JOURNAL_NAME","JOURNAL_ISSUE","JOURNAL_VOLUME"
"Changes in oil and condensate phase states and compositions in the deep parts of basins","Botneva, T A; Nechayeva, O L; Shulova, N S","02 PETROLEUM; GAS CONDENSATES; ORIGIN; PHASE STUDIES; PETROLEUM; CATAGENESIS; CHEMICAL COMPOSITION; COMPARATIVE EVALUATIONS; DEPTH 3-6 KM; GEOLOGIC MODELS; ORGANIC MATTER; PETROLEUM DEPOSITS; RESERVOIR PRESSURE; RESERVOIR TEMPERATURE; USSR; VISCOSITY; ASIA; CONDENSATES; DEPTH; DIMENSIONS; EASTERN EUROPE; ENERGY SOURCES; EUROPE; FLUIDS; FOSSIL FUELS; FUELS; GEOLOGIC DEPOSITS; LIQUIDS; MINERAL RESOURCES; NATURAL GAS LIQUIDS; RESOURCES; 020200* - Petroleum- Reserves, Geology, & Exploration; 023000 - Petroleum- Properties & Composition","Deep oil and gas pools are increasingly important, and particular importance attaches to forecasting hydrocarbon-fluid phase states and compositions at depths greater than 4 km. Two lines of theoretical approach may be followed: one relating to the organic matter that can generate these fluids at depth, and the second to the preservation of former pools, which involves transformation as the depth increases and the temperature and pressure rise. Using the Caspian and Timan-Pechora basins as examples, the authors show that simple depth-dependent models of hydrocarbon generation are inadequate and that a variety of factors must be considered in forecasting types to hydrocarbon.","","","","","","United States","1988-01-01T00:00:00Z","English","Journal Article","","Journal Name: Int. Geol. Rev.; (United States); Journal Volume: 30:1; Other Information: Translated from Sovetskaya geologiya; No.1, 20-29(1988)","","Medium: X; Size: Pages: 104-112","","","","Journal ID: CODEN: IGREA","10.1080/00206818809465993","","2016-05-16T00:00:00Z","6944972","https://www.osti.gov/biblio/6944972","","Int. Geol. Rev.; (United States)","","30:1"
"Oil reserves at Tengiz field reported as 2. 5 billion tons","Sagers, M J","02 PETROLEUM; PETROLEUM; RESERVES; USSR; PETROLEUM DEPOSITS; ASSOCIATED GAS; CONSTRAINTS; CONSTRUCTION; DEPTH 3-6 KM; GAS CONDENSATES; HYDROGEN SULFIDES; NATURAL GAS PROCESSING PLANTS; RESERVOIR PRESSURE; RESERVOIR ROCK; RESOURCE DEVELOPMENT; SIZE; ASIA; CHALCOGENIDES; CONDENSATES; DEPTH; DIMENSIONS; EASTERN EUROPE; ENERGY SOURCES; EUROPE; FLUIDS; FOSSIL FUELS; FUELS; GASES; GEOLOGIC DEPOSITS; HYDROGEN COMPOUNDS; INDUSTRIAL PLANTS; LIQUIDS; MINERAL RESOURCES; NATURAL GAS LIQUIDS; RESOURCES; SULFIDES; SULFUR COMPOUNDS; 020100* - Petroleum- Reserves- (-1989)","The unusual announcement (reserve figures are normally considered a state secret) occurred during a press conference in Moscow announcing the petrochemical joint venture with Occidental Petroleum and three other Western companies (Montedison and Enichem of Italy and Marubeni of Japan). If the estimates are accurate (it is unknown if the figure refers to total or recoverable reserves), this makes Tengiz not only one of the largest petroleum deposits in the USSR, but in the world. Whether this potential can be developed is still unclear. The Tengiz field was discovered in late 1979 and has been characterized by Soviet experts as one of the most complex and difficult to produce in the entire USSR. The reservoir rocks are of relatively poor quality, and being fissured limestones pose unusual drilling problems. The oil is also quite deep, at 4500-5500 meters. Other development problems arise in the anomalously great reservoir pressure and the high hydrogen sulfide and gas condensate content of the associated gas, which requires the construction of a gas processing facility, to be built nearby at Karaton. The harsh physical environment and the lack of infrastructure (the field is located in salt flats on the edge of the Caspian Sea) also hinder development. The Tengizneftegaz production association was officially established in 1985, but has yet to process any gas or produce any oil.","","","","","","United States","1987-11-01T00:00:00Z","English","Journal Article","","Journal Name: Int. Geol. Rev.; (United States); Journal Volume: 29:11","","Medium: X; Size: Pages: 1377","","","","Journal ID: CODEN: IGREA","","","2009-12-17T00:00:00Z","7041563","https://www.osti.gov/biblio/7041563","","Int. Geol. Rev.; (United States)","","29:11"
"Geological aspects of the Codell sandstone, Weld and Larimer counties, CO","Hively, R E","02 PETROLEUM; 03 NATURAL GAS; COLORADO; NATURAL GAS DEPOSITS; PETROLEUM DEPOSITS; GEOLOGIC SURVEYS; DEPTH 1-3 KM; EXPLORATION; EXPLORATORY WELLS; LITHOLOGY; NATURAL GAS WELLS; OIL WELLS; PRODUCTION; SANDSTONES; THICKNESS; WELL DRILLING; DEPTH; DIMENSIONS; DRILLING; FEDERAL REGION VIII; GEOLOGIC DEPOSITS; MINERAL RESOURCES; NORTH AMERICA; RESOURCES; ROCKS; SEDIMENTARY ROCKS; SURVEYS; USA; WELLS; 020200* - Petroleum- Reserves, Geology, & Exploration; 030200 - Natural Gas- Reserves, Geology, & Exploration","Since 1981, nearly 1,000 wells have been drilled in the Denver basin of northeastern Colorado with the Codell sandstone as their primary target. The majority of this exploration has been in the axial portion of the basin, in Townships 4 to 7 North, Ranges 64 to 68 West, in Weld and Larimer counties. Drilling depths of Codell wells range from 6,800 to 7,400 ft (2073 to 2256 m). Recently discovered oil and gas production in the Codell sandstone encompasses several hundred square miles. Thickness and lithology of the formation are remarkably similar across this widespread area. Geologic limits of this reservoir are less distinct than in most sandstone exploration targets; therefore, geologic parameters must be considered over a large area.","","","","","","United States","1986-12-01T00:00:00Z","English","Journal Article","","Journal Name: SPE (Society of Petroleum Engineers) Format. Eval.; (United States); Journal Volume: 1:6","","Medium: X; Size: Pages: 623-627","","","","Journal ID: CODEN: SFEVE","","","2009-12-17T00:00:00Z","7230482","https://www.osti.gov/biblio/7230482","","SPE (Society of Petroleum Engineers) Format. Eval.; (United States)","","1:6"
"A case study of the Wilcox (Lobo) trend in Webb and Zapata counties, TX","Holditch, S A; Lee, W J","03 NATURAL GAS; NATURAL GAS DEPOSITS; GEOLOGIC HISTORY; NATURAL GAS WELLS; HYDRAULIC FRACTURING; WELL COMPLETION; TEXAS; DEPTH 1-3 KM; DEPTH 3-6 KM; ENHANCED RECOVERY; EXPLORATION; GEOPRESSURED SYSTEMS; NATURAL GAS; NUMERICAL ANALYSIS; PERMEABILITY; SANDSTONES; US FERC; WELL DRILLING; WELL STIMULATION; COMMINUTION; DEPTH; DIMENSIONS; DRILLING; ENERGY SOURCES; ENERGY SYSTEMS; FEDERAL REGION VI; FLUIDS; FOSSIL FUELS; FRACTURING; FUEL GAS; FUELS; GAS FUELS; GASES; GEOLOGIC DEPOSITS; MATHEMATICS; MINERAL RESOURCES; NATIONAL ORGANIZATIONS; NORTH AMERICA; RECOVERY; RESOURCES; ROCKS; SEDIMENTARY ROCKS; STIMULATION; US DOE; US ORGANIZATIONS; USA; WELLS; 030200* - Natural Gas- Reserves, Geology, & Exploration; 030900 - Natural Gas- Artificial Stimulation, Plowshare- (-1989); 030300 - Natural Gas- Drilling, Production, & Processing","The Wilcox (Lobo) trend of Webb and Zapata counties, TX, is a series of geopressured, low-permeability sands with average depth from 5,000 to 12,000 ft (1525 to 3660). More than 1,000 wells have been drilled in this prolific trend during the last 10 to 12 years. Although actively developed earlier, the trend became even more attractive after its classification by the Federal Energy Regulatory Commission (FERC) as a ''tight'' gas formation. Essentially, development of the Wilcox (Lobo) has been successful because of modern technological advances. This paper presents the results of several years of study involving the geologic history, completion methods, massive-hydraulic-fracture (HF) stimulation treatments, reservoir evaluation and numerical analysis of hydraulically fractured wells in this trend, all of which illustrate the application of this modern technology.","","","S.A. Holditch and Assocs.","","","United States","1986-12-01T00:00:00Z","English","Journal Article","","Journal Name: J. Pet. Technol.; (United States); Journal Volume: 39:13","","Medium: X; Size: Pages: 1355-1364","","","","Journal ID: CODEN: JPTJA","","","2009-12-17T00:00:00Z","6840960","https://www.osti.gov/biblio/6840960","","J. Pet. Technol.; (United States)","","39:13"
"Mantle helium in Sacramento basin natural gas wells","Poreda, R J; Jenden, P D; Kaplan, I R; Craig, H","02 PETROLEUM; CALIFORNIA; NATURAL GAS DEPOSITS; HELIUM ISOTOPES; ORIGIN; HELIUM 3; HELIUM 4; ISOTOPE RATIO; SEDIMENTARY BASINS; EVEN-EVEN NUCLEI; EVEN-ODD NUCLEI; FEDERAL REGION IX; GEOLOGIC DEPOSITS; GEOLOGIC STRUCTURES; ISOTOPES; LIGHT NUCLEI; MINERAL RESOURCES; NORTH AMERICA; NUCLEI; RESOURCES; STABLE ISOTOPES; USA; 020200* - Petroleum- Reserves, Geology, & Exploration","Helium isotope ratios in Sacramento basin natural gas wells show a strong mantle signal. The /sup 3/He//sup 4/He ratios range from 0.11 times the atmospheric ratio (0.11 R/sub A/) in the Rio Vista field to 2.75 R/sub A/ in the Moon Bend field, indicating that 1% to 34% of the helium is mantle-derived. /sup 3/He//sup 4/He versus CH/sub 4///sup 4/He ratios provide evidence of two-component mixing between crustal and magmatic end-members. Extrapolation of the linear regression line to CH/sub 4///sup 4/He = 0 gives a hypothetical magmatic end-member /sup 3/He//sup 4/He ratio of 3.84 R/sub A/, half the typical mantle ratio. This indicates that the magmatic end-member may actually represent a mixture of mantle and crustal helium. Gases which deviate from the simple two-component mixture can be explained by addition of pure methane, radiogenic /sup 4/He, or a high N/sub 2/-He component with /sup 3/He//sup 4/He = 0.6 R/sub A/ to 1.0 R/sub A/. The CH/sub 4///sup 3/He ratio of the magmatic end-member remains poorly constrained (0 to 3 x 10/sup 9/) and one cannot rule out the possibility that a significant proportion of the methane in some fields may be of deep-earth origin. However, fields with the highest /sup 3/He//sup 4/He ratios are associated with buried Plio-Pleistocene intrusives which have up-arched sediments to form hydrocarbon traps. The methane in these fields may have been produced by rapid thermal alteration of the intruded sediment. Elsewhere, the methane appears either to have migrated from deeply-buried sediments in the western basin or to have been produced by local microbial activity.","","","Univ. of California, San Diego","","","United States","1986-12-01T00:00:00Z","English","Journal Article","","Journal Name: Geochim. Cosmochim. Acta; (United States); Journal Volume: 50:12","","Medium: X; Size: Pages: 2847-2853","","","","Journal ID: CODEN: GCACA","10.1016/0016-7037(86)90231-0","","2016-05-27T00:00:00Z","6790713","https://www.osti.gov/biblio/6790713","","Geochim. Cosmochim. Acta; (United States)","","50:12"
"New semi features better heave response, vertical riser storage","Mowell, R W; Bakonyi, A","02 PETROLEUM; 03 NATURAL GAS; 42 ENGINEERING; NATURAL GAS WELLS; MARINE RISERS; OFFSHORE PLATFORMS; DESIGN; WAVE FORCES; OIL WELLS; BLOWOUT PREVENTERS; CAPACITY; CONSTRUCTION; DAMPING; DEPTH 1-3 KM; FASTENERS; GULF OF MEXICO; JAPAN; MOORINGS; OFFSHORE DRILLING; SERVICE LIFE; SPECIFICATIONS; STORAGE; SUPPORTS; TRANSPORT; UNDERWATER OPERATIONS; ASIA; ATLANTIC OCEAN; CARIBBEAN SEA; DEPTH; DIMENSIONS; DRILLING; MECHANICAL STRUCTURES; PIPES; SEAS; SURFACE WATERS; WELLS; 020300* - Petroleum- Drilling & Production; 030300 - Natural Gas- Drilling, Production, & Processing; 420206 - Engineering- Mining & Drilling Equipment & Facilities- (1980-1989); 423000 - Engineering- Marine Engineering- (1980-)","Buoyancy and wave interaction effects generated by a large central caisson and shaped pontoons dampen heave response by as much as 50% over other large semis. The caisson also serves as a storage bay for the rise. Notable features include riser and BOP-handling systems, a deepwater self-contained mooring system and a subsea tree workshop.","","","Engineering and Construction, Reading and Bates Drilling Co., Houston, TX","","","United States","1986-10-01T00:00:00Z","English","Journal Article","","Journal Name: World Oil; (United States); Journal Volume: 203:4","","Medium: X; Size: Pages: 41-43","","","","Journal ID: CODEN: WOOIA","","","2009-12-16T00:00:00Z","5159346","https://www.osti.gov/biblio/5159346","","World Oil; (United States)","","203:4"
"How Conoco is drilling TLP development wells","Foster, C G; Sprague, J D; Taylor, L T; Closs, T; McGovern, T","02 PETROLEUM; 03 NATURAL GAS; 42 ENGINEERING; OFFSHORE PLATFORMS; DRILLING EQUIPMENT; DRILLING RIGS; MOORINGS; DEPTH 3-6 KM; NATURAL GAS WELLS; OFFSHORE DRILLING; OIL WELLS; WELL COMPLETION; DEPTH; DIMENSIONS; DRILLING; EQUIPMENT; WELLS; 020300* - Petroleum- Drilling & Production; 030300 - Natural Gas- Drilling, Production, & Processing; 420206 - Engineering- Mining & Drilling Equipment & Facilities- (1980-1989); 423000 - Engineering- Marine Engineering- (1980-)","Well systems and drilling equipment used on Conoco's Tension Leg Platform (TLP) and how they impact drilling operations and well design are discussed in the first of a two-part article. The articles also describe drilling achievements, including well completion, both from the semi-submersible rig and the TLP where drilling and completion time for a 12,000-ft well is now down to 22 days. Other comments are made on drilling and completion technique, innovations and other factors that have contributed to this successful program.","","","Conoco, New Orleans, LA","","","United States","1986-07-01T00:00:00Z","English","Journal Article","","Journal Name: World Oil; (United States); Journal Volume: 203:1","","Medium: X; Size: Pages: 36-39","","","","Journal ID: CODEN: WOOIA","","","2009-12-16T00:00:00Z","5375533","https://www.osti.gov/biblio/5375533","","World Oil; (United States)","","203:1"
"Deep drilling pushes technology to the limit","","02 PETROLEUM; 03 NATURAL GAS; NATURAL GAS WELLS; WELL DRILLING; OIL WELLS; CEMENTING; CORROSION; DEPTH 3-6 KM; DRILL PIPES; DRILLING FLUIDS; HIGH TEMPERATURE; LINERS; NATURAL GAS; PETROLEUM; VERY HIGH PRESSURE; WELL CASINGS; WELL TEMPERATURE; CHEMICAL REACTIONS; DEPTH; DIMENSIONS; DRILLING; DRILLING EQUIPMENT; ENERGY SOURCES; EQUIPMENT; FLUIDS; FOSSIL FUELS; FUEL GAS; FUELS; GAS FUELS; GASES; PIPES; RESERVOIR TEMPERATURE; WELLS; 020300* - Petroleum- Drilling & Production; 030300 - Natural Gas- Drilling, Production, & Processing","Deep drilling has tapered off in recent years - particularly in the last 6 months, as the result of lower oil and gas prices. The number of well drilled to depths greater than 15,000 ft dropped from a record high of 1,205 wells in 1982 to 566 wells last year. Early estimates show the pace to slow further in 1986. Eventually, as oil and gas prices rebound, deep drilling should make a comeback, as well. With this return in deep drilling activity, engineers will be faced once again with technical problems the industry was learning to overcome. When bottomhole temperatures exceed 400/sup 0/F and bottomhole pressures rise above 15,000 psi, corrosion problems are magnified. These high temperatures and pressures complicate decisions about the drilling fluid system and drill string program. Further, the pressure integrity of the deep liner and casing strings and the associated cementing jobs become more critical.","","","","","","United States","1986-07-01T00:00:00Z","English","Journal Article","","Journal Name: Pet. Eng. Int.; (United States); Journal Volume: 58:7","","Medium: X; Size: Pages: 44-45","","","","Journal ID: CODEN: PEEID","","","2009-12-16T00:00:00Z","5309995","https://www.osti.gov/biblio/5309995","","Pet. Eng. Int.; (United States)","","58:7"
"Heavy-wall production tubing design for special-alloy steels","Payne, M L; Hurst, D M","03 NATURAL GAS; 42 ENGINEERING; 36 MATERIALS SCIENCE; DRILL PIPES; DESIGN; MATERIALS; SIZING; STRESS ANALYSIS; NATURAL GAS WELLS; STEELS; MECHANICAL PROPERTIES; ANISOTROPY; DEPTH 3-6 KM; ENGINEERING; EROSION; INSTALLATION; OFFSHORE PLATFORMS; OFFSHORE SITES; PLANNING; PRESSURE DEPENDENCE; SPECIFICATIONS; TEMPERATURE EFFECTS; THREADED JOINTS; ALLOYS; DEPTH; DIMENSIONS; DRILLING EQUIPMENT; EQUIPMENT; IRON ALLOYS; IRON BASE ALLOYS; JOINTS; PIPES; WELLS; 030300* - Natural Gas- Drilling, Production, & Processing; 420206 - Engineering- Mining & Drilling Equipment & Facilities- (1980-1989); 423000 - Engineering- Marine Engineering- (1980-); 360103 - Metals & Alloys- Mechanical Properties","Critical wells require a comprehensive design philosophy for downhole tubulars. This paper describes novel design techniques used on four key tubing-design tasks on a 23,000-ft (7010-m), high-pressure, offshore gas well: material selection, tubing sizing, threaded-connector qualification, and field installation planning. The in-depth engineering approach combined stringent material and threaded-connector qualifications with new tubing-sizing methods and thorough installation planning. Standard tubing-sizing methods were unacceptable because of conservatism about erosional velocity and stress analysis inaccuracy. Proper stress analysis of the alloy required consideration of triaxial stress states, anisotropy of mechanical properties, and temperature weakening of yield stress.","","","Enertech Engineering and Research Co., Lafayette, LA","","","United States","1986-07-01T00:00:00Z","English","Journal Article","","Journal Name: SPE (Society of Petroleum Engineers) Product. Eng.; (United States); Journal Volume: 1:4","","Medium: X; Size: Pages: 289-302","","","","Journal ID: CODEN: SPENE","10.2118/12622-PA","","2016-05-23T00:00:00Z","5485360","https://www.osti.gov/biblio/5485360","","SPE (Society of Petroleum Engineers) Product. Eng.; (United States)","","1:4"
"Statpipe landfall approach solves rocky shore problems","Lund, S; Gjertveit,","02 PETROLEUM; 03 NATURAL GAS; NATURAL GAS; TRANSPORT; PETROLEUM; PIPELINES; INSTALLATION; POSITIONING; BACKFILLING; BARGES; DEPTH 1-3 KM; DIRECTIONAL DRILLING; EXCAVATION; EXPLOSIVE FRACTURING; HOISTING; MARINE RISERS; NORTH SEA; OFFSHORE OPERATIONS; ROCKS; ROUTING; SEA BED; SEDIMENTS; SHORES; TOPOGRAPHY; WAVE FORCES; WIND LOADS; ATLANTIC OCEAN; COMMINUTION; DEPTH; DIMENSIONS; DRILLING; DYNAMIC LOADS; ENERGY SOURCES; FLUIDS; FOSSIL FUELS; FRACTURING; FUEL GAS; FUELS; GAS FUELS; GASES; MATERIALS HANDLING; PIPES; SEAS; SURFACE WATERS; 022000* - Petroleum- Transport, Handling, & Storage; 032000 - Natural Gas- Transport, Handling, & Storage","The irregular seabed conditions encountered during the Statpipe project included rocky subsea shore areas at the pipeline's landfall. Part 1 focused on subsea irregularities along the Norwegian Trench. Traditional pipeline landfall is on a sandy beach, into which a trench is excavated for subsequent pull-in of the pipe from the lay-barge. Excavation of a trench, although not in sand but in solid rock, was also considered for the Statpipe landfall at Kalsto. The seabed is mostly rocky for about 900 m from the coastline along the selected landfall route, with large local variations in water depths. Further out, to about 1,200 m, is a steep slope down to soft sediments at about 100-m water depth. The area is directly exposed to wind and waves from the North Sea, which significantly affects design and installation criteria. The topography as well as the exposure to the environment made this shore approach a challenge. A trench through the rocky shore approach zone would require more than 40,000 cu m of rock to be blasted and removed. This trench would at some spots be more than 12 m deep. Blasting would have to be performed to a water depth of 40-50 m. After pipeline installation, the trench would have to be completely backfilled in order to stabilize and protect the pipeline. This backfill would again require a thick protective layer of large stones in the wave-breaking zone. The trench excavation was found to be entirely feasible with some modification to existing equipment. The schedule was uncertain, however, because of the exposure of the landfall area to winds and waves.","","","Den norske stats, oljeselskap A.S. (Statoil), Stavanger","","","United States","1986-05-12T00:00:00Z","English","Journal Article","","Journal Name: Oil Gas J.; (United States); Journal Volume: 84:19","","Medium: X; Size: Pages: 67-68","","","","Journal ID: CODEN: OIGJA","","","2009-12-16T00:00:00Z","5515846","https://www.osti.gov/biblio/5515846","","Oil Gas J.; (United States)","","84:19"
"Drilling costs drop 7% in 1985","Anderson, T; Funk, V","02 PETROLEUM; 03 NATURAL GAS; WELL COMPLETION; COST ESTIMATION; WELL DRILLING; COST; DEPTH 1-3 KM; ECONOMIC ANALYSIS; ENERGY INFORMATION ADMINISTRATION; NATURAL GAS WELLS; OIL WELLS; USA; DEPTH; DIMENSIONS; DRILLING; ECONOMICS; NATIONAL ORGANIZATIONS; NORTH AMERICA; US DOE; US ORGANIZATIONS; WELLS; 020300* - Petroleum- Drilling & Production; 030300 - Natural Gas- Drilling, Production, & Processing","Drilling costs dropped about 7% last year. This decline cancels a slight increase in 1984. Total costs to drill now run about 59% of the 1981 highs. Comparable figures for the previous 2 years are 63 and 61%. Deeper wells showed the biggest drops. Shallow well costs fell about 6%. Energy Information Administration (EIA) indexes drilling costs on a 1976 base year. Costs for shallow wells (5,000 ft or less) show an index about 138. Deeper wells have an index around 149. Cost declines were the greatest in West and North Texas and the Rockies, of 11%. The Northeast and Western areas showed greater than average declines, 9% or so. The High Plains, New Mexico, and Midcontinent areas recorded near the average 7% decline. Costs in South Louisiana, the Southeast, and Ark-La-Tex 2%. West Central Texas costs were off only 1%. The Southeast was essentially unchanged. Indexes by area show generally that drilling costs have declined since 1983. The summary here comes from EIA's ''Indexes and Estimates of Domestic Well Drilling Costs 1984 and 1985''. That report covers oil, gas, and dry hole costs, cost components, and overall costs.","","","Energy Information Administration, Dallas, TX","","","United States","1986-03-24T00:00:00Z","English","Journal Article","","Journal Name: Oil Gas J.; (United States); Journal Volume: 84:12","","Medium: X; Size: Pages: vp","","","","Journal ID: CODEN: OIGJA","","","2009-12-16T00:00:00Z","5785227","https://www.osti.gov/biblio/5785227","","Oil Gas J.; (United States)","","84:12"
"How to handle abnormal pressures in Nigeria's Niger Delta area","Ichara, M J; Avbovbo, A A","02 PETROLEUM; 03 NATURAL GAS; GEOPRESSURE ANOMALIES; MAPPING; NIGER RIVER; NATURAL GAS FIELDS; OIL FIELDS; RIVER DELTAS; DEPTH 1-3 KM; DEPTH 3-6 KM; MAPS; NIGERIA; WELL LOGGING; WELL PRESSURE; AFRICA; COASTAL REGIONS; DEPTH; DEVELOPING COUNTRIES; DIMENSIONS; GEOLOGIC DEPOSITS; MINERAL RESOURCES; NATURAL GAS DEPOSITS; PETROLEUM DEPOSITS; RESERVOIR PRESSURE; RESOURCES; RIVERS; STREAMS; SURFACE WATERS; 020300* - Petroleum- Drilling & Production; 030300 - Natural Gas- Drilling, Production, & Processing","Overpressure data obtained from wells drilled in the Niger Delta were used in the preparation of a top of overpressure (TOPOVP) map of the Niger Delta. Depths to the top of overpressured interval in the Niger Delta range from 2,000 ft at the Calabar flank to 13,000 ft in an area extending from the central part of the western Niger Delta to the nose of the Niger Delta. Comparison of depth map of top of Akata formation and TOPOVP map shows that overpressures are normally encountered at depths shallower than top of Akata formation. Based on the findings of this study, the following conclusions are warranted: Geophysical well-logging measurements in the Niger Delta area show characteristics which permit delineation of the top overpressured zone. Majority of overpressures exist at depths between 6,000 ft and 13,000 ft in the Agbada formation. The distribution of overpressures in the Delta area shows well-defined trends with depths of top overpressure increasing towards the central part of the delta at a maximum depth of 13,000 ft. Comparison of TOPOVP trend map with depth to the Akata formation indicates that the TOPOVP encountered during drilling in the Niger Delta lies withing the Agbada formation and not the overpressured Akata formation.","","","S.T. Schlumberger, Paris","","","United States","1985-03-11T00:00:00Z","English","Journal Article","","Journal Name: Oil Gas J.; (United States); Journal Volume: 83:10","","Medium: X; Size: Pages: 122-124","","","","Journal ID: CODEN: OIGJA","","","2009-12-16T00:00:00Z","5103188","https://www.osti.gov/biblio/5103188","","Oil Gas J.; (United States)","","83:10"
"Stainless OCTG (oil country tubular goods). Part 1. 13 Cr stands above low-alloy steel OCTG","Murali, J","02 PETROLEUM; 03 NATURAL GAS; NATURAL GAS FIELDS; CHROMIUM STEELS; OIL FIELDS; CORROSION RESISTANCE; DEPTH 3-6 KM; METALLURGY; NATURAL GAS WELLS; OIL WELLS; RESERVOIR TEMPERATURE; STAINLESS STEELS; ALLOYS; CHROMIUM ALLOYS; CORROSION RESISTANT ALLOYS; DEPTH; DIMENSIONS; GEOLOGIC DEPOSITS; IRON ALLOYS; IRON BASE ALLOYS; MINERAL RESOURCES; NATURAL GAS DEPOSITS; PETROLEUM DEPOSITS; RESOURCES; STEELS; WELLS; 020300* - Petroleum- Drilling & Production; 030300 - Natural Gas- Drilling, Production, & Processing","Gradual depletion of easily obtainable hydrocarbons has accelerated the production of oil and gas from deep, hot wells. Well depths in the range of 15,000 to 20,000 ft are no longer uncommon and predictions for the future are for even deeper wells. Such deep, hot wells pose challenges in design and materials selection. This study, the first of 3 on 13 Cr stainless steel OCTG, describes basic metallurgical concepts related to 13 Cr stainless OCTG use in oil and gas fields. 22 references.","","","","","","United States","1984-07-09T00:00:00Z","English","Journal Article","","Journal Name: Oil Gas J.; (United States); Journal Volume: 82:28","","Medium: X; Size: Pages: 105-107","","","","Journal ID: CODEN: OIGJA","","","2009-12-17T00:00:00Z","6318837","https://www.osti.gov/biblio/6318837","","Oil Gas J.; (United States)","","82:28"
"Station keeping now reliable to 7,000 ft plus","Warriner, R A","02 PETROLEUM; 03 NATURAL GAS; COMPUTERIZED CONTROL SYSTEMS; RELIABILITY; WELL DRILLING; DEPTH 3-6 KM; DRILLING RIGS; INFORMATION CENTERS; NATURAL GAS WELLS; OFFSHORE SITES; OIL WELLS; CONTROL SYSTEMS; DEPTH; DIMENSIONS; DRILLING; WELLS; 020300* - Petroleum- Drilling & Production; 030300 - Natural Gas- Drilling, Production, & Processing","Improvements in station keeping ability have virtually eliminated nonweather problems in less than 5,000 ft water depths. Current work may allow pinpoint positions in almost unlimited water depths after further testing. Accurate station keeping is a prerequisite for deepwater floating drilling. Stress in the drilling riser limits vessel position to a circle of radius about 4% of water depth.","","","Triton Engineering Services Co, Houston, TX","","","United States","1984-05-07T00:00:00Z","English","Journal Article","","Journal Name: Oil Gas J.; (United States); Journal Volume: 82:19","","Medium: X; Size: Pages: 117-118","","","","Journal ID: CODEN: OIGJA","","","2009-12-17T00:00:00Z","6827473","https://www.osti.gov/biblio/6827473","","Oil Gas J.; (United States)","","82:19"
"A realistic goal from a semi: Drill to 10,000 ft in 10 days","Huber, D S; Walton, H","02 PETROLEUM; 03 NATURAL GAS; NATURAL GAS WELLS; WELL DRILLING; NORTH SEA; OIL WELLS; COST BENEFIT ANALYSIS; DEPTH 3-6 KM; RECOMMENDATIONS; DRILLING RIGS; OFFSHORE PLATFORMS; PERSONNEL; PROGRAM MANAGEMENT; WELL COMPLETION; WORKING DAYS; ATLANTIC OCEAN; DEPTH; DIMENSIONS; DRILLING; MANAGEMENT; SEAS; SURFACE WATERS; WELLS; 020300* - Petroleum- Drilling & Production; 030300 - Natural Gas- Drilling, Production, & Processing","Precise planning, careful training of rig crews and supervisory personnel, and astute application of currently available technology and equipment have enabled Hamilton Brothers Oil and Gas, Ltd., to establish enviable new records for drilling from a semi-submersible rig in the North Sea. Time-saving efforts have cut non-productive operational time by 76%, decreased overall time for drilling a well by 50%, and reduced per-well costs on the order of $4 million. Application of similar practices to subsea completion operations now allows a well to be finaled, ready to produce, in 25 days.","","","Hamilton Brothers Oil and Gas Ltd., Aberdeen, Scotland","","","United States","1983-09-01T00:00:00Z","English","Journal Article","","Journal Name: World Oil; (United States); Journal Volume: 197:4","","Medium: X; Size: Pages: 47-52","","","","Journal ID: CODEN: WOOIA","","","2009-12-16T00:00:00Z","5338787","https://www.osti.gov/biblio/5338787","","World Oil; (United States)","","197:4"
