"TITLE","AUTHORS","SUBJECT","DESCRIPTION","PUBLISHER","AVAILABILITY","RESEARCH_ORG","SPONSORING_ORG","CONTRIBUTING_ORG","PUBLICATION_COUNTRY","PUBLICATION_DATE","LANGUAGE","RESOURCE_TYPE","TYPE_QUALIFIER","RELATION","COVERAGE","FORMAT","IDENTIFIER","REPORT_NUMBER","DOE_CONTRACT_NUMBER","OTHER_IDENTIFIER","DOI","RIGHTS","ENTRY_DATE","OSTI_IDENTIFIER","CITATION_URL","PURL_URL","JOURNAL_NAME","JOURNAL_ISSUE","JOURNAL_VOLUME"
"Discovery of New Oxygen Evolution Reaction Electrocatalysts by Combinatorial Investigation of the Ni-La-Co-Ce Oxide Composition Space","Haber, Joel A.; Guevarra, Dan; Jung, Suho; Jin, Jian; Gregoire, John M.","10 SYNTHETIC FUELS; 37 INORGANIC, ORGANIC, PHYSICAL, AND ANALYTICAL CHEMISTRY; combinatorial chemistry; electrochemistry; heterogeneous catalysis; oxygen evolution reaction; solar fuels","We report a new family of earth abundant electrocatalysts for the oxygen evolution reaction (OER) discovered via high throughput screening of 1771 discrete metal oxide compositions covering the nickel-lanthanum-cobalt-cerium composition space. The catalytic performance of each of these compositions was measured under conditions applicable to distributed solar fuels generation using a three-electrode scanning drop electrochemical cell. These high throughput measurements show enhanced activity for catalyst compositions containing 20-65 metal atom % Ce. The catalytic activity and stability of a representative highly active composition (Ni0.1La0.1Co0.3Ce0.5)Ox was verified by standard rotating disc electrochemistry. Catalysts of this composition showed stable operational performance at 10 mA cm-2 for 2 hours and survived a 100 h endurance test in a testbed electrolyzer.","ChemPubSoc Europe","","California Institute of Technology (CalTech), Pasadena, CA (United States)","USDOE Office of Science (SC), Basic Energy Sciences (BES)","US Army Research Laboratory (USARL)","United States","2014-07-22T00:00:00Z","English","Journal Article","","Journal Name: ChemElectroChem; Journal Volume: 1; Journal Issue: 10","","Medium: ED; Size: p. 1613-1617","","","SC0004993","Journal ID: ISSN 2196-0216","10.1002/celc.201402149","","2021-07-27T00:00:00Z","1468650","https://www.osti.gov/biblio/1468650","https://www.osti.gov/servlets/purl/1468650","ChemElectroChem","10","1"
"Sampling dynamics for pressurized electrochemical cells","Dufek, Eric J.; Lister, Tedd E.; Stone, Simon G.","37 INORGANIC, ORGANIC, PHYSICAL AND ANALYTICAL CHEMISTRY; 10 SYNTHETIC FUELS; co-electrolysis; CO2 reduction; electroreduction; pressure; syngas","A model describing the gas distribution within a constant pressure electrolysis system and how the distribution impacts electrochemical efficiencies is presented. The primary system of interest is the generation of syngas (CO and H2) associated with the co-electrolysis of H2O and CO2. The model developed for this system takes into account the primary process variables of operation including total system pressure, applied current, the in-flow of reactant gases. From these, and the chemical equilibria within the system, the impact on electrochemically generated gases is presented. Comparing the predicted and measured faradaic efficiency of electrode processes with the expected efficiency from experimental data indicates an offset between the two exists. Methods to minimize and account for the discrepancy are presented with the goal of being able to discern, in a real time manner, degradation of electrode performance. Comparison of the model to experimental data shows a strong correlation between the two with slight variation in experimental data which is attributed to reversible system dynamics such as wetting of the gas diffusion electrode used as the cell cathode.","Springer","","Idaho National Lab. (INL), Idaho Falls, ID (United States)","USDOE","","United States","2014-07-01T00:00:00Z","English","Journal Article","","Journal Name: Journal of Applied Electrochemistry; Journal Volume: 44; Journal Issue: 7","","Medium: X; Size: 849 - 855","","INL/JOU-13-30917","DE-AC07-05ID14517","Journal ID: ISSN 0021-891X","10.1007/s10800-014-0693-z","","2016-03-04T00:00:00Z","1136498","https://www.osti.gov/biblio/1136498","","Journal of Applied Electrochemistry","7","44"
"Ultraclean Fuels Production and Utilization for the Twenty-First Century: Advances toward Sustainable Transportation Fuels","Fox, Elise B.; Liu, Zhong-Wen; Liu, Zhao-Tie","02 PETROLEUM; 10 SYNTHETIC FUELS; Ultraclean fuels; Fischer-Tropsch; Dimethyl ether; Higher alcohols; Carbon dioxide, desulfurization","Ultraclean fuels production has become increasingly important as a method to help decrease emissions and allow the introduction of alternative feed stocks for transportation fuels. Established methods, such as Fischer-Tropsch, have seen a resurgence of interest as natural gas prices drop and existing petroleum resources require more intensive clean-up and purification to meet stringent environmental standards. This review covers some of the advances in deep desulfurization, synthesis gas conversion into fuels and feed stocks that were presented at the 245th American Chemical Society Spring Annual Meeting in New Orleans, LA in the Division of Energy and Fuels symposium on &quot;Ultraclean Fuels Production and Utilization&quot;.","American Chemical Society (ACS)","available","Savannah River Site (SRS), Aiken, SC (United States)","USDOE","","United States","2013-11-21T00:00:00Z","English","Journal Article","","Journal Name: Energy and Fuels; Journal Volume: 27; Journal Issue: 11","","Medium: ED; Size: p. 6335-6338","","SRNL-STI-2013-00378","DE-AC09-08SR22470","Journal ID: ISSN 0887-0624","10.1021/ef401094t","","2016-08-22T00:00:00Z","1097599","https://www.osti.gov/biblio/1097599","https://www.osti.gov/servlets/purl/1097599","Energy and Fuels","11","27"
"Sorption-Enhanced Synthetic Natural Gas (SNG) Production from Syngas. A Novel Process Combining CO Methanation, Water-Gas Shift, and CO<sub>2</sub> Capture","Lebarbier, Vanessa M.C.; Dagle, Robert A.; Kovarik, Libor; Albrecht, Karl O.; Li, Xiaohong S.; Li, Liyu; Taylor, Charles E.; Bao, Xinhe; Wang, Yong","10 SYNTHETIC FUELS; CO methanation CO2 capture sorbent; Environmental Molecular Sciences Laboratory","Synthetic natural gas (SNG) production from syngas is under investigation again due to the desire for less dependency from imports and the opportunity for increasing coal utilization and reducing green house gas emission. CO methanation is highly exothermic and substantial heat is liberated which can lead to process thermal imbalance and deactivation of the catalyst. As a result, conversion per pass is limited and substantial syngas recycle is employed in conventional processes. Furthermore, the conversion of syngas to SNG is typically performed at moderate temperatures (275 to 325°C) to ensure high CH<sub>4</sub> yields since this reaction is thermodynamically limited. In this study, the effectiveness of a novel integrated process for the SNG production from syngas at high temperature (i.e. 600°C) was investigated. This integrated process consists of combining a CO methanation nickel-based catalyst with a high temperature CO<sub>2</sub> capture sorbent in a single reactor. Integration with CO<sub>2</sub> separation eliminates the reverse-water-gas shift and the requirement for a separate water-gas shift (WGS) unit. Easing of thermodynamic constraint offers the opportunity of enhancing yield to CH<sub>4</sub> at higher operating temperature (500-700ºC) which also favors methanation kinetics and improves the overall process efficiency due to exploitation of reaction heat at higher temperatures. Furthermore, simultaneous CO<sub>2</sub> capture eliminates green house gas emission. In this work, sorption-enhanced CO methanation was demonstrated using a mixture of a 68% CaO/32% MgAl<sub>2</sub>O<sub>4</sub> sorbent and a CO methanation catalyst (Ni/Al<sub>2</sub>O<sub>3</sub>, Ni/MgAl<sub>2</sub>O<sub>4</sub>, or Ni/SiC) utilizing a syngas ratio (H<sub>2</sub>/CO) of 1, gas-hour-space velocity (GHSV) of 22 000 hr<sup>-1</sup>, pressure of 1 bar and a temperature of 600°C. These conditions resulted in ~90% yield to methane, which was maintained until the sorbent became saturated with CO<sub>2</sub>. By contrast, without the use of sorbent, equilibrium yield to methane is only 22%. Cyclic stability of the methanation catalyst and durability of the sorbent were also studied in the multiple carbonation-decarbonation cycle studies proving the potential of this integrated process in a practical application.","Elsevier","","Pacific Northwest National Lab. (PNNL), Richland, WA (United States). Environmental Molecular Sciences Lab. (EMSL)","USDOE","","United States","2013-07-08T00:00:00Z","English","Journal Article","","Journal Name: Applied Catalysis. B, Environmental; Journal Volume: 144","","Medium: X; Size: p. 223-232","","PNNL-SA-90830","AC05-76RL01830","Journal ID: ISSN 0926-3373; 46194; AA7020000","10.1016/j.apcatb.2013.06.034","","2016-03-31T00:00:00Z","1118105","https://www.osti.gov/biblio/1118105","","Applied Catalysis. B, Environmental","","144"
"Certification of alternative aviation fuels and blend components","Wilson, III, George R.; Edwards, Tim; Corporan, Edwin; Freerks, Robert L.","10 SYNTHETIC FUELS; 09 BIOMASS FUELS; AIRCRAFT; FUELS; ENGINES; JET ENGINE FUELS; STANDARDS","Aviation turbine engine fuel specifications are governed by ASTM International, formerly known as the American Society for Testing and Materials (ASTM) International, and the British Ministry of Defence (MOD). ASTM D1655 Standard Specification for Aviation Turbine Fuels and MOD Defence Standard 91-91 are the guiding specifications for this fuel throughout most of the world. Both of these documents rely heavily on the vast amount of experience in production and use of turbine engine fuels from conventional sources, such as crude oil, natural gas condensates, heavy oil, shale oil, and oil sands. Turbine engine fuel derived from these resources and meeting the above specifications has properties that are generally considered acceptable for fuels to be used in turbine engines. Alternative and synthetic fuel components are approved for use to blend with conventional turbine engine fuels after considerable testing. ASTM has established a specification for fuels containing synthesized hydrocarbons under D7566, and the MOD has included additional requirements for fuels containing synthetic components under Annex D of DS91-91. New turbine engine fuel additives and blend components need to be evaluated using ASTM D4054, Standard Practice for Qualification and Approval of New Aviation Turbine Fuels and Fuel Additives. This paper discusses these specifications and testing requirements in light of recent literature claiming that some biomass-derived blend components, which have been used to blend in conventional aviation fuel, meet the requirements for aviation turbine fuels as specified by ASTM and the MOD. The &#x27;Table 1&#x27; requirements listed in both D1655 and DS91-91 are predicated on the assumption that the feedstocks used to make fuels meeting these requirements are from approved sources. Recent papers have implied that commercial jet fuel can be blended with renewable components that are not hydrocarbons (such as fatty acid methyl esters). These are not allowed blend components for turbine engine fuels as discussed in this paper.","","","","","","United States","2013-01-15T00:00:00Z","English","Journal Article","","Journal Name: Energy and Fuels; Journal Volume: 27","","Medium: X","","","","Journal ID: ISSN 0887-0624; CODEN: ENFUEM; TRN: US13OA001","10.1021/ef301888b","","2013-07-08T00:00:00Z","1082312","https://www.osti.gov/biblio/1082312","","Energy and Fuels","","27"
"Chlor-syngas: Coupling of Electrochemical Technol","Lister, T. E.; Dufek, E. J.","10 SYNTHETIC FUELS; 08 HYDROGEN; 25 ENERGY STORAGE; chlorine gas; CO2; electrolysis; syngas","This paper describes a novel electrolysis process","","","Idaho National Lab. (INL), Idaho Falls, ID (United States)","USDOE","","United States","2013-01-01T00:00:00Z","English","Journal Article","","Journal Name: Energy and Fuels; Journal Volume: 27; Journal Issue: 8","","Medium: X; Size: 4244 - 4249","","INL/JOU-12-26743","DE-AC07-05ID14517","Journal ID: ISSN 0887--0624","10.1021/ef302033j","","2013-09-19T00:00:00Z","1093392","https://www.osti.gov/biblio/1093392","","Energy and Fuels","8","27"
"Improved Durability of SOEC Stacks for High Temperature Electrolysis","O'Brien, James E.; O'Brien, Robert C.; Zhang, Xiaoyu; Hartvigsen, Joseph J.; Tao, Greg","08 HYDROGEN; 30 DIRECT ENERGY CONVERSION; 10 SYNTHETIC FUELS; high temperature electrolysis; hydrogen production; solid oxide electrolysis cells","High temperature steam electrolysis is a promising technology for efficient and sustainable large-scale hydrogen production. Solid oxide electrolysis cells (SOECs) are able to utilize high temperature heat and electric power from advanced high-temperature nuclear reactors or renewable sources to generate carbon-free hydrogen at large scale. However, long term durability of SOECs needs to be improved significantly before commercialization of this technology can be realized. A degradation rate of 1%/khr or lower is proposed as a threshold value for commercialization of this technology. Solid oxide electrolysis stack tests have been conducted at Idaho National Laboratory to demonstrate recent improvements in long-term durability of SOECs. Electrolyte-supported and electrode-supported SOEC stacks were provided by Ceramatec Inc. and Materials and Systems Research Inc. (MSRI), respectively, for these tests. Long-term durability tests were generally operated for a duration of 1000 hours or more. Stack tests based on technologies developed at Ceramatec and MSRI have shown significant improvement in durability in the electrolysis mode. Long-term degradation rates of 3.2%/khr and 4.6%/khr were observed for MSRI and Ceramatec stacks, espectively. One recent Ceramatec stack even showed negative degradation (performance improvement) over 1900 hours of operation. Optimization of electrode materials, interconnect coatings, and electrolyte-electrode interface microstructures contribute to better durability of SOEC stacks.","","","Idaho National Lab. (INL), Idaho Falls, ID (United States)","DOE - NE","","United States","2013-01-01T00:00:00Z","English","Journal Article","","Journal Name: International Journal of Hydrogen Energy; Journal Volume: 38; Journal Issue: 1","","Medium: X; Size: 20 - 28","","INL/JOU-12-27080","DE-AC07-05ID14517","","","","2013-05-30T00:00:00Z","1080376","https://www.osti.gov/biblio/1080376","","International Journal of Hydrogen Energy","1","38"
"Methanol Decomposition over Palladium Particles Supported on Silica: Role of Particle Size and Co-Feeding Carbon Dioxide on the Catalytic Properties","Hokenek, Selma; Kuhn, John N","10 SYNTHETIC FUELS; ABSORPTION SPECTROSCOPY; CARBON; CARBON DIOXIDE; CARBON MONOXIDE; CATALYSIS; CATALYSTS; DEACTIVATION; METHANOL; NUCLEATION; OXYGEN; PALLADIUM; PARTICLE SIZE; POISONING; REACTION KINETICS; REGULATIONS; SENSITIVITY; SILICA; VALENCE","Monodisperse palladium particles of six distinct and controlled sizes between 4-16 nm were synthesized in a one-pot polyol process by varying the molar ratios of the two palladium precursors used, which contained palladium in different oxidation states. This difference permitted size control by regulation of the nucleation rate because low oxidation state metals ions nucleate quickly relative to high oxidation state ions. After immobilization of the Pd particles on silica by mild sonication, the catalysts were characterized by X-ray absorption spectroscopy and applied toward catalytic methanol decomposition. This reaction was determined as structure sensitive with the intrinsic activity (turnover frequency) increasing with increasing particle size. Moreover, observed catalytic deactivation was linked to product (carbon monoxide) poisoning. Co-feeding carbon dioxide caused the activity and the amount of deactivation to decrease substantially. A reaction mechanism based on the formation of the {pi}-bond between carbon and oxygen as the rate-limiting step is in agreement with antipathetic structure sensitivity and product poisoning by carbon monoxide.","","","Argonne National Lab. (ANL), Argonne, IL (United States). Advanced Photon Source (APS)","OTHERUNIVERSITYOTHER U.S. STATES","","United States","2012-10-23T00:00:00Z","ENGLISH","Journal Article","","Journal Name: ACS Catal.; Journal Volume: 2; Journal Issue: (6) ; 06, 2012","","Medium: X; Size: 1013-1019","","","","Journal ID: ISSN 2155-5435; TRN: US201216%%525","10.1021/cs200689k","","2012-12-05T00:00:00Z","1047891","https://www.osti.gov/biblio/1047891","","ACS Catal.","(6) ; 06, 2012","2"
"Operation of a Pressurized System for Continuous Reduction of CO2","Dufek, Eric J; Lister, Tedd E; Stone, Simon; McIlwain, Michael E","10 SYNTHETIC FUELS; CO2 reduction, Syngas, gas diffusion electrode, pr","A Ag-based pressurized electrochemical system equipped for continuous reduction of CO2 is presented. At elevated pressures the quantity of CO which can be generated is 5 times that observed at ambient pressure with faradaic efficiencies as high as 92% observed at 350 mA cm-2. For operation at 225 mA cm-2 and 60 degrees C the cell voltage at 18.5 atm was 0.4 V below that observed at ambient pressure. Increasing the temperature further to 90 degrees C led to a cell voltage below 3 V (18.5 atm and 90 degrees C), which equates to an electrical efficiency of 50%.","","","Idaho National Lab. (INL), Idaho Falls, ID (United States)","USDOE","","United States","2012-09-01T00:00:00Z","English","Journal Article","","Journal Name: Journal of the Electrochemical Society; Journal Volume: 159; Journal Issue: 9","","Medium: X; Size: F514 - F517","","INL/JOU-12-24849","DE-AC07-05ID14517","Journal ID: ISSN 0013--4651","10.1149/2.011209jes","","2013-03-14T00:00:00Z","1068258","https://www.osti.gov/biblio/1068258","","Journal of the Electrochemical Society","9","159"
"Molecular modeling of the morphology and transport properties of two direct methanol fuel cell membranes: phenylated sulfonated poly(ether ether ketone ketone) versus Nafion","Devanathan, Ramaswami; Idupulapati, Nagesh B; Dupuis, Michel","10 SYNTHETIC FUELS; 30 DIRECT ENERGY CONVERSION; AROMATICS; CARBON; DIFFUSION; DIRECT METHANOL FUEL CELLS; ETHERS; HYDRATION; KETONES; MEMBRANES; METHANOL; MORPHOLOGY; OXONIUM IONS; SIMULATION; SULFONATES; TRANSPORT; WATER; fuel cell; polymer membrane; molecular modeling; Environmental Molecular Sciences Laboratory","We have used molecular dynamics simulations to examine membrane morphology and the transport of water, methanol and hydronium in phenylated sulfonated poly ether ether ketone ketone (Ph-SPEEKK) and Nafion membranes at 360 K for a range of hydration levels. At comparable hydration levels, the pore diameter is smaller, the sulfonate groups are more closely packed, the hydronium ions are more strongly bound to sulfonate groups, and the diffusion of water and hydronium is slower in Ph-SPEEKK relative to the corresponding properties in Nafion. The aromatic carbon backbone of Ph-SPEEKK is less hydrophobic than the fluorocarbon backbone of Nafion. Water network percolation occurs at a hydration level ({lambda}) of {approx}8 H{sub 2}O/SO{sub 3}{sup -}. At {lambda} = 20, water, methanol and hydronium diffusion coefficients were 1.4 x 10{sup -5}, 0.6 x 10{sup -5} and 0.2 x 10{sup -5} cm{sup 2}/s, respectively. The pore network in Ph-SPEEKK evolves dynamically and develops wide pores for {lambda} &gt; 20, which leads to a jump in methanol crossover and ion transport. This study demonstrates the potential of aromatic membranes as low-cost challengers to Nafion for direct methanol fuel cell applications and the need to develop innovative strategies to combat methanol crossover at high hydration levels.","","","Pacific Northwest National Lab. (PNNL), Richland, WA (United States). Environmental Molecular Sciences Lab. (EMSL)","USDOE","","United States","2012-08-14T00:00:00Z","English","Journal Article","","Journal Name: Journal of Materials Research; Journal Volume: 27; Journal Issue: 15","","Medium: X","","PNNL-SA-85255","AC05-76RL01830","Journal ID: ISSN 0884-2914; JMREEE; 40083; KC0302020; TRN: US201216%%600","10.1557/jmr.2012.165","","2013-12-05T00:00:00Z","1047978","https://www.osti.gov/biblio/1047978","","Journal of Materials Research","15","27"
"Theoretical study of syngas hydrogenation to methanol on the polar Zn-terminated ZnO(0001) surface","Zhao, Ya-Fan; Rousseau, Roger J.; Li, Jun; Mei, Donghai","10 SYNTHETIC FUELS; CARBONATES; FORMALDEHYDE; FORMATES; FUNCTIONALS; HYDROGENATION; METHANOL; SYNTHESIS; WATER; Environmental Molecular Sciences Laboratory","Methanol synthesis from syngas (CO/CO2/H2) hydrogenation on the perfect Zn–terminated polar ZnO(0001) surface have been investigated using periodic density functional theory calculations. Our results show that direct CO2 hydrogenation to methanol on the perfect ZnO(0001) surface is unlikely because in the presence of surface atomic H and O the highly stable formate (HCOO) and carbonate (CO3) readily produced from CO2 with low barriers 0.11 and 0.09 eV will eventually accumulate and block the active sites of the ZnO(0001) surface. In contrast, methanol synthesis from CO hydrogenation is thermodynamically and kinetically feasible on the perfect ZnO(0001) surface. CO can be consecutively hydrogenated into formyl (HCO), formaldehyde (H2CO), methoxy (H3CO) intermediates, leading to the final formation of methanol (H3COH). The reaction route via hydroxymethyl (H2COH) intermediate, a previously proposed species on the defected O–terminated ZnO( ) surface, is kinetically inhibited on the perfect ZnO(0001) surface. The rate-determining step in the consecutive CO hydrogenation route is the hydrogenation of H3CO to H3COH. We also note that this last hydrogenation step is pronouncedly facilitated in the presence of water by lowering the activation barrier from 1.02 to 0.55 eV. This work was supported by the U.S. Department of Energy Office of Basic Energy Sciences, Division of Chemical Sciences, Biosciences and Geosciences, and performed at EMSL, a national scientific user facility sponsored by the Department of Energy’s Office of Biological and Environmental Research located at Pacific Northwest National Laboratory (PNNL). Computational resources were provided at EMSL and the National Energy Research Scientific Computing Center at Lawrence Berkeley National Laboratory. J. Li and Y.-F. Zhao were also financially supported by the National Natural Science Foundation of China (Nos. 20933003 and 91026003) and the National Basic Research Program of China (No. 2011CB932400). Y.-F. Zhao acknowledges the fellowship from PNNL.","","","Pacific Northwest National Lab. (PNNL), Richland, WA (United States). Environmental Molecular Sciences Lab. (EMSL)","USDOE","","United States","2012-08-02T00:00:00Z","English","Journal Article","","Journal Name: Journal of Physical Chemistry C, 116(30):15952-15961; Journal Volume: 116; Journal Issue: 30","","Medium: X","","PNNL-SA-84332","AC05-76RL01830","Journal ID: ISSN 1932-7447; 40074; 34000; KC0302010; TRN: US201216%%614","10.1021/jp211055s","","2013-08-30T00:00:00Z","1047994","https://www.osti.gov/biblio/1047994","","Journal of Physical Chemistry C, 116(30):15952-15961","30","116"
"Preliminary Experimental Results of Integrated Gasification Fuel Cell Operation Using Hardware Simulation","Traverso, Alberto; Tucker, David; Haynes, Comas L.","30 DIRECT ENERGY CONVERSION; 10 SYNTHETIC FUELS; Flow (Dynamics), Temperature, Simulation, Hardware, Fuel cells, Gas turbines, Syngas, Fuel gasification","A newly developed integrated gasification fuel cell (IGFC) hybrid system concept has been tested using the Hybrid Performance (Hyper) project hardware-based simulation facility at the U.S. Department of Energy, National Energy Technology Laboratory. The cathode-loop hardware facility, previously connected to the real-time fuel cell model, was integrated with a real-time model of a gasifier of solid (biomass and fossil) fuel. The fuel cells are operated at the compressor delivery pressure, and they are fueled by an updraft atmospheric gasifier, through the syngas conditioning train for tar removal and syngas compression. The system was brought to steady state; then several perturbations in open loop (variable speed) and closed loop (constant speed) were performed in order to characterize the IGFC behavior. Coupled experiments and computations have shown the feasibility of relatively fast control of the plant as well as a possible mitigation strategy to reduce the thermal stress on the fuel cells as a consequence of load variation and change in gasifier operating conditions. Results also provided an insight into the different features of variable versus constant speed operation of the gas turbine section.","","","National Energy Technology Lab. (NETL), Pittsburgh, PA, and Morgantown, WV (United States). In-house Research","USDOE Office of Fossil Energy (FE)","National Energy Technology Laboratory University of Genoa Georgia Tech Research Institute","United States","2012-07-01T00:00:00Z","English","Journal Article","","Journal Name: Jounal of Engineering for Gas Turbines; Journal Volume: 134; Journal Issue: 7; Conference: Transactions of the ASME","","Medium: X","","TPR3190","DE-FE0004000","Journal ID: ISSN 0742-4795","10.1115/1.4005976","","2013-06-06T00:00:00Z","1081465","https://www.osti.gov/biblio/1081465","","Jounal of Engineering for Gas Turbines","7","134"
"Ethanol Distribution, Dispensing, and Use: Analysis of a Portion of the Biomass-to-Biofuels Supply Chain Using System Dynamics","Vimmerstedt, L J; Bush, B; Peterson, S","02 PETROLEUM; 09 BIOMASS FUELS; 10 SYNTHETIC FUELS; 14 SOLAR ENERGY; AVAILABILITY; BIOFUELS; BIOMASS; CHAINS; DISTRIBUTION; ETHANOL; ETHANOL FUELS; FUEL SYSTEMS; GASOLINE; MARKET; NATIONAL RENEWABLE ENERGY LABORATORY; PRICES; SECURITY; TARGETS; Energy Analysis","The Energy Independence and Security Act of 2007 targets use of 36 billion gallons of biofuels per year by 2022. Achieving this may require substantial changes to current transportation fuel systems for distribution, dispensing, and use in vehicles. The U.S. Department of Energy and the National Renewable Energy Laboratory designed a system dynamics approach to help focus government action by determining what supply chain changes would have the greatest potential to accelerate biofuels deployment. The National Renewable Energy Laboratory developed the Biomass Scenario Model, a system dynamics model which represents the primary system effects and dependencies in the biomass-to-biofuels supply chain. The model provides a framework for developing scenarios and conducting biofuels policy analysis. This paper focuses on the downstream portion of the supply chain-represented in the distribution logistics, dispensing station, and fuel utilization, and vehicle modules of the Biomass Scenario Model. This model initially focused on ethanol, but has since been expanded to include other biofuels. Some portions of this system are represented dynamically with major interactions and feedbacks, especially those related to a dispensing station owner's decision whether to offer ethanol fuel and a consumer's choice whether to purchase that fuel. Other portions of the system are modeled with little or no dynamics; the vehicle choices of consumers are represented as discrete scenarios. This paper explores conditions needed to sustain an ethanol fuel market and identifies implications of these findings for program and policy goals. A large, economically sustainable ethanol fuel market (or other biofuel market) requires low end-user fuel price relative to gasoline and sufficient producer payment, which are difficult to achieve simultaneously. Other requirements (different for ethanol vs. other biofuel markets) include the need for infrastructure for distribution and dispensing and widespread use of high ethanol blends in flexible-fuel vehicles.","","","National Renewable Energy Lab. (NREL), Golden, CO (United States)","USDOE Office of Energy Efficiency and Renewable Energy Biomass Program","","United States","2012-05-01T00:00:00Z","English","Journal Article","","Journal Name: PLoS One; Journal Volume: 7; Journal Issue: 5","","Medium: X; Size: 18 pp.","","","AC36-08GO28308","TRN: US201215%%88","10.1371/journal.pone.0035082","","2012-12-05T00:00:00Z","1045698","https://www.osti.gov/biblio/1045698","","PLoS One","5","7"
"Synthesis of Isobutene and Isobutane from Synthesis Gas. A Literature Review Since 1992","Petkovic, Lucia M; Ginosar, Daniel M","10 SYNTHETIC FUELS; 2-METHYLPROPANE; DISTRIBUTION; HYDROCARBONS; MOLECULAR WEIGHT; PRODUCTION; SYNTHESIS; SYNTHESIS GAS; THERMODYNAMICS; ceria; isobutane; isobutene; isosynthesis; synthetic fuels; zirconia","The isosynthesis reaction is commonly referred as the reaction that converts selectively synthesis gas to isobutene and isobutane. The main feature of this reaction is the production of branched hydrocarbons in higher proportion with respect to linear hydrocarbons than expected from thermodynamic equilibrium and with a molecular weight distribution favoring iso-C4 hydrocarbons. This article reviews and summarizes isosynthesis research results reported in the open scientific literature with emphasis on the articles published in the last two decades.","","","Idaho National Lab. (INL), Idaho Falls, ID (United States)","USDOE","","United States","2012-04-01T00:00:00Z","English","Journal Article","","Journal Name: Current Catalysis; Journal Volume: 1; Journal Issue: 1","","Medium: X; Size: 52 - 57","","INL/JOU-11-22973","DE-AC07-05ID14517","Journal ID: ISSN 2211-5455; TRN: US201217%%198","10.2174/2211545511201010052","","2012-12-05T00:00:00Z","1048896","https://www.osti.gov/biblio/1048896","","Current Catalysis","1","1"
"Impacts of ethanol fuel level on emissions of regulated and unregulated pollutants from a fleet of gasoline light-duty vehicles","Karavalakis, Georgios; Durbin, Thomas; Shrivastava, ManishKumar B; Zheng, Zhongqing; Villella, Phillip M; Jung, Hee-Jung","02 PETROLEUM; 10 SYNTHETIC FUELS; 33 ADVANCED PROPULSION SYSTEMS; ACETALDEHYDE; CARBONYLS; DYNAMOMETERS; ETHANOL; ETHANOL FUELS; FEDERAL TEST PROCEDURE; FORMALDEHYDE; FUEL CONSUMPTION; GASOLINE; GREENHOUSES; POLLUTANTS; SPECIFICATIONS","The study investigated the impact of ethanol blends on criteria emissions (THC, NMHC, CO, NOx), greenhouse gas (CO2), and a suite of unregulated pollutants in a fleet of gasoline-powered light-duty vehicles. The vehicles ranged in model year from 1984 to 2007 and included one Flexible Fuel Vehicle (FFV). Emission and fuel consumption measurements were performed in duplicate or triplicate over the Federal Test Procedure (FTP) driving cycle using a chassis dynamometer for four fuels in each of seven vehicles. The test fuels included a CARB phase 2 certification fuel with 11% MTBE content, a CARB phase 3 certification fuel with a 5.7% ethanol content, and E10, E20, E50, and E85 fuels. In most cases, THC and NMHC emissions were lower with the ethanol blends, while the use of E85 resulted in increases of THC and NMHC for the FFV. CO emissions were lower with ethanol blends for all vehicles and significantly decreased for earlier model vehicles. Results for NOx emissions were mixed, with some older vehicles showing increases with increasing ethanol level, while other vehicles showed either no impact or a slight, but not statistically significant, decrease. CO2 emissions did not show any significant trends. Fuel economy showed decreasing trends with increasing ethanol content in later model vehicles. There was also a consistent trend of increasing acetaldehyde emissions with increasing ethanol level, but other carbonyls did not show strong trends. The use of E85 resulted in significantly higher formaldehyde and acetaldehyde emissions than the specification fuels or other ethanol blends. BTEX and 1,3-butadiene emissions were lower with ethanol blends compared to the CARB 2 fuel, and were almost undetectable from the E85 fuel. The largest contribution to total carbonyls and other toxics was during the cold-start phase of FTP.","","","Pacific Northwest National Lab. (PNNL), Richland, WA (United States)","USDOE","","United States","2012-03-30T00:00:00Z","English","Journal Article","","Journal Name: Fuel; Journal Volume: 93; Journal Issue: 1","","Medium: X","","PNNL-SA-86881","AC05-76RL01830","Journal ID: ISSN 0016-2361; FUELAC; KP1701000; TRN: US201208%%724","10.1016/j.fuel.2011.09.021","","2013-12-05T00:00:00Z","1038632","https://www.osti.gov/biblio/1038632","","Fuel","1","93"
