"TITLE","AUTHORS","SUBJECT","DESCRIPTION","PUBLISHER","AVAILABILITY","RESEARCH_ORG","SPONSORING_ORG","CONTRIBUTING_ORG","PUBLICATION_COUNTRY","PUBLICATION_DATE","LANGUAGE","RESOURCE_TYPE","TYPE_QUALIFIER","RELATION","COVERAGE","FORMAT","IDENTIFIER","REPORT_NUMBER","DOE_CONTRACT_NUMBER","OTHER_IDENTIFIER","DOI","RIGHTS","ENTRY_DATE","OSTI_IDENTIFIER","CITATION_URL","PURL_URL","JOURNAL_NAME","JOURNAL_ISSUE","JOURNAL_VOLUME"
"Distributed Frequency Divider for Power System Bus Frequency Online Estimation Considering Virtual Inertia From DFIGs","Tan, Bendong; Zhao, Junbo; Duan, Nan; Maldonado, Daniel Adrian; Zhang, Yingchen; Zhang, Hongming; Anitescu, Mihai","24 POWER TRANSMISSION AND DISTRIBUTION; distributed frequency divider formula; double-fed induction generator; frequency estimation; inertia emulation; Thevenin equivalent","In this work, a distributed frequency divider is proposed to estimate power system bus frequency with a limited number of PMUs while considering the inertial contributions from double-fed induction generators (DFIGs). The key idea is to reformulate the original frequency divider by modeling the contributions of DFIGs with inertia emulation and external regional power system through Thevenin equivalents. The distributed frequency divider is general and able to estimate local bus frequencies in a distributed manner. Besides, only the knowledge of the rotor speeds of synchronous generator, boundary bus frequencies and terminal bus frequencies of DFIGs as well as the admittance matrix are required to estimate the frequencies at all buses. This is drastically different from existing approaches that require system observability by PMUs to monitor all bus frequencies. Numerical results carried out on the IEEE 39-bus and modified 118-bus power systems with DFIGs demonstrate and effectiveness and robustness of the proposed method.","IEEE","External Audience (Unlimited)","Lawrence Livermore National Lab. (LLNL), Livermore, CA (United States); National Renewable Energy Lab. (NREL), Golden, CO (United States); Argonne National Lab. (ANL), Argonne, IL (United States)","USDOE National Nuclear Security Administration (NNSA); USDOE Office of Energy Efficiency and Renewable Energy (EERE), Renewable Power Office. Wind Energy Technologies Office","","United States","2022-01-11T00:00:00Z","English","Journal Article","","Journal Name: IEEE Journal on Emerging and Selected Topics in Circuits and Systems; Journal Volume: 12; Journal Issue: 1","","Medium: ED; Size: p. 161-171","","LLNL-JRNL-835139; NREL/JA-5D00-82004","AC52-07NA27344; AC36-08GO28308","Journal ID: ISSN 2156-3357; 1053898","10.1109/jetcas.2022.3141975","","2023-01-11T00:00:00Z","1871788","https://www.osti.gov/biblio/1871788","https://www.osti.gov/servlets/purl/1871788","IEEE Journal on Emerging and Selected Topics in Circuits and Systems","1","12"
"Feedback Power Cost Optimization in Power Distribution Networks with Prosumers","Cavraro, Guido; Bernstein, Andrey; Carli, Ruggero; Zampieri, Sandro","24 POWER TRANSMISSION AND DISTRIBUTION; distributed control; optimal power flow; prosumers","Here, we propose a feedback control approach for solving optimal power flow (OPF) problems in power distribution networks (DNs) based on a projected gradient scheme, where the cost is given by the sum of functions of local power injections. This approach does not require detailed knowledge of the grid model and enables real-time tracking of the optimal generation configuration. Moreover, the communication burden is minimal: only a broadcast from a central entity, called the Network Supervisor (NS), to the agents in the network is needed. Hence, agents do not have to share local information that can be sensitive, e.g., their power injections or the value of the local costs. Our approach is then used to solve a particular OPF problem targeting DNs with high penetration of distributed energy resources (DERs) in which the energy cost is given by the remuneration that the DERs owners receive for the service they provide.","IEEE","","National Renewable Energy Lab. (NREL), Golden, CO (United States)","USDOE Laboratory Directed Research and Development (LDRD) Program; Ministry of Education, University and Research (MIUR)","","United States","2022-01-06T00:00:00Z","English","Journal Article","","Journal Name: IEEE Transactions on Control of Network Systems; Journal Volume: 9; Journal Issue: 4","","Medium: ED; Size: p. 1633-1644","","NREL/JA-5D00-81509","AC36-08GO28308","Journal ID: ISSN 2325-5870; MainId:82282;UUID:c07749c0-b1fb-406c-8fd0-96fac5b2cceb;MainAdminID:63751","10.1109/TCNS.2022.3141028","","2023-02-15T00:00:00Z","1843362","https://www.osti.gov/biblio/1843362","https://www.osti.gov/servlets/purl/1843362","IEEE Transactions on Control of Network Systems","4","9"
"Large balancing areas and dispersed renewable investment enhance grid flexibility in a renewable-dominant power system in China","Lin, Jiang; Abhyankar, Nikit; He, Gang; Liu, Xu; Yin, Shengfei","24 POWER TRANSMISSION AND DISTRIBUTION; energy policy; power structure","Renewable energy is poised to play a major role in achieving China's carbon neutrality goal by 2060; however, reliability and flexibility is a big concern of a renewable-dominant power system. Various strategies of enhancing flexibility are under discussion to ensure the reliability of such a system, but no detailed quantitative analysis has been reported yet in China. We combine the advantages of a capacity expansion model, SWITCH-China, with a production simulation model, PLEXOS, and analyze flexibility options under different scenarios of a renewable-dominant power system in China. We find that a larger balancing area offers direct flexibility benefits. Regional balancing could reduce the renewable curtailment rate by 5-7%, compared with a provincial balancing strategy. National balancing could further reduce the power cost by about 16%. However, retrofitting coal power plants for flexible operation would only improve the system flexibility marginally.","Elsevier","","Lawrence Berkeley National Lab. (LBNL), Berkeley, CA (United States)","USDOE Office of Energy Efficiency and Renewable Energy (EERE); Hewlett Foundation; Growald Family Foundation; Energy Foundation China","","United States","2022-01-07T00:00:00Z","English","Journal Article","","Journal Name: iScience; Journal Volume: 25; Journal Issue: 2","","Medium: ED; Size: Article No. 103749","","","AC02-05CH11231","Journal ID: ISSN 2589-0042; ark:/13030/qt9nx1r0fx","10.1016/j.isci.2022.103749","","2022-11-08T00:00:00Z","1891295","https://www.osti.gov/biblio/1891295","https://www.osti.gov/servlets/purl/1891295","iScience","2","25"
"Supervised Learning for Distribution Secondary Systems Modeling: Improving Solar Interconnection Processes","Wang, Wenbo; Keen, Jeremy; Giraldez, Julieta; Baranko, Kyle; Lunghino, Brent; Morris, Dan; Bell, Frances; Shumavon, Aram; Levine, Kaiya; Ward, Teddy; Dave, Adarsh; Bank, Jason","24 POWER TRANSMISSION AND DISTRIBUTION; 14 SOLAR ENERGY; decision tree; distribution secondary; logistic regression; solar interconnection; supervised learning","The current interconnection process and hosting capacity analysis for distributed energy resources (DERs), such as photovoltaics (PV) and battery energy storage systems, are based on analyzing grid network constraints (voltage and thermal) using only medium-voltage distribution network models. This is because most utilities do not have secondary low-voltage system models that connect service transformers and residential customers. This is important because in many cases the main impact of interconnecting DERs could occur on the low-voltage distribution systems. This paper proposes a supervised learning method to approximate local secondary models to improve the interconnection process. The proposed supervised learning method includes a decision tree model that predicts the secondary topology and a logistic regression model that predicts conductor types. The case studies demonstrate the benefits of including secondary low-voltage circuits in the interconnection process. We report the proposed modeling methodology is readily scalable and thus can reduce the cost and effort of PV interconnection for the industry and stakeholders.","IEEE","","National Renewable Energy Lab. (NREL), Golden, CO (United States)","USDOE Office of Energy Efficiency and Renewable Energy (EERE), Renewable Power Office. Solar Energy Technologies Office","","United States","2022-01-07T00:00:00Z","English","Journal Article","","Journal Name: IEEE Transactions on Sustainable Energy; Journal Volume: 13; Journal Issue: 2","","Medium: ED; Size: p. 948-956","","NREL/JA-5C00-80234","AC36-08GO28308","Journal ID: ISSN 1949-3029; MainId:42437;UUID:74adf01a-b8a3-404d-8ff3-64fcae74d473;MainAdminID:63695","10.1109/tste.2022.3140650","","2023-01-09T00:00:00Z","1843352","https://www.osti.gov/biblio/1843352","https://www.osti.gov/servlets/purl/1843352","IEEE Transactions on Sustainable Energy","2","13"
"Efficient Region of Attraction Characterization for Control and Stabilization of Load Tap Changer Dynamics","Cui, Bai; Zamzam, Ahmed; Cavraro, Guido; Bernstein, Andrey","24 POWER TRANSMISSION AND DISTRIBUTION; nonlinear dynamical systems; power flow; power system dynamics; power system stability; load modeling; stability criteria; reactive power; voltage control; admittance; generators","In this article, we study the monitoring and control of long-term voltage stability considering load tap changer (LTC) dynamics. We show that under generic conditions, the LTC dynamics admit a unique stable equilibrium. For the stable equilibrium, we characterize an explicit inner approximation of its largest region of attraction (ROA). Compared to existing results, the computational complexity of the ROA characterization is drastically reduced. We propose a quadratically constrained linear program formulation for the ROA characterization problem. In addition, we formulate a second-order cone program for online voltage stability monitoring and control exploiting the proposed ROA characterization. Finally, we demonstrate the efficacy of the proposed formulations on the ROA characterization and stability monitoring and control using a standard IEEE test system.","IEEE","","National Renewable Energy Lab. (NREL), Golden, CO (United States)","USDOE Laboratory Directed Research and Development (LDRD) Program","","United States","2022-01-05T00:00:00Z","English","Journal Article","","Journal Name: IEEE Transactions on Control of Network Systems; Journal Volume: 9; Journal Issue: 3","","Medium: ED; Size: p. 1506-1517","","NREL/JA-5D00-84153","AC36-08GO28308","Journal ID: ISSN 2325-5870; 2325-5870; MainId:84926;UUID:c817242e-9853-4bf6-9edf-9ea13aab3af0;MainAdminID:67696","10.1109/tcns.2022.3140695","","2023-01-05T00:00:00Z","1890153","https://www.osti.gov/biblio/1890153","https://www.osti.gov/servlets/purl/1890153","IEEE Transactions on Control of Network Systems","3","9"
"Integration of energy systems","Arent, Douglas J.; Barrows, Clayton; Davis, Steven; Grim, Gary; Schaidle, Joshua; Kroposki, Ben; Ruth, Mark; Van Zandt, Brooke","29 ENERGY PLANNING, POLICY, AND ECONOMY; 24 POWER TRANSMISSION AND DISTRIBUTION; electrification; energy economy; integrated systems; renewable electrons","This article in MRS Bulletin and the framework set out in the introductory article articulate a scenario of renewable electrons and electrification of end use appliances and industrial processes as a plausible paradigm to realize a carbon-free energy economy. The subsequent articles cover specific sectoral or chemical applications of those renewable electrons (e.g., for hydrogen, transportation, building use, electrochemical storage, and within the chemical industry). This article addresses the intersections among and across those sectors. We describe the importance of considering integrated systems and systems of systems as we consider pathways to a decarbonized energy economy. Further, we review and summarize key insights into the innovation challenges that reside at the particular integration interfaces among sectors, and highlight the opportunity for advances in materials and processes that will be critical to successful achievement of economy-wide, low-carbon energy systems.","Materials Research Society","","National Renewable Energy Lab. (NREL), Golden, CO (United States)","USDOE Office of Energy Efficiency and Renewable Energy (EERE)","","United States","2022-01-05T00:00:00Z","English","Journal Article","","Journal Name: MRS Bulletin; Journal Volume: 46","","Medium: ED","","NREL/JA-1000-80432","AC36-08GO28308","Journal ID: ISSN 0883-7694; MainId:42635;UUID:4968c1e0-7ba7-480b-bf48-e50c88f705a1;MainAdminID:63691","10.1557/s43577-021-00244-8","","2023-01-06T00:00:00Z","1841963","https://www.osti.gov/biblio/1841963","https://www.osti.gov/servlets/purl/1841963","MRS Bulletin","","46"
"Core process representation in power system operational models: Gaps, challenges, and opportunities for multisector dynamics research","Oikonomou, Konstantinos (ORCID:0000000307852102); Tarroja, Brian (ORCID:0000000277368642); Kern, Jordan (ORCID:0000000219990628); Voisin, Nathalie (ORCID:000000026848449X)","24 POWER TRANSMISSION AND DISTRIBUTION; Production cost modeling; Multisector dynamics; Power systems; Power system operational models; Review; Taxonomy","Power grid operations increasingly interact with environmental systems and human systems such as transportation, agriculture, the economy, and financial markets. Our objective is to discuss the modelling gaps and opportunities to advance the science for multisector adaptation and tradeoffs. Power grid operations increasingly interact with environmental systems and human systems such as transportation, agriculture, the economy, and financial markets. Our objective is to discuss the modelling gaps and opportunities to advance the science for multisector adaptation and tradeoffs. We focus on power system operational models, which typically represent key physical and economic aspects of grid operations over days to a year and assume a fixed power grid infrastructure. Due to computational burden, models are typically customized to reflect regional resource opportunities, data availability, and applications of interest. We conceptualize power system operational models with four core processes: physical grid assets (generation, transmission, loads, and storage), model objectives and purpose, institutions and decision agents, and performance metrics. We taxonomize the representations of these core processes based on a review of 23 existing models. Using science questions around grid and short term uncertainties, long term global change, and multisectoral technological innovation as examples, we report on tradeoffs in process fidelity and tractability that have been adopted by the research community to represent multisectoral interactions in power system operational models. Overall, our recommendations for research directions are model-agnostic, focusing on core processes, their interactions with other human systems, and consider computational tradeoffs.","Elsevier","","Pacific Northwest National Lab. (PNNL), Richland, WA (United States)","USDOE","","United Kingdom","2022-01-01T00:00:00Z","English","Journal Article","","Journal Name: Energy (Oxford) Journal Volume: 238 Journal Issue: PC","","Medium: X; Size: Article No. 122049","","PNNL-SA-158707","AC05-76RL01830","Journal ID: ISSN 0360-5442; S0360544221022970; 122049; PII: S0360544221022970","10.1016/j.energy.2021.122049","","2021-11-24T00:00:00Z","1821497","https://www.osti.gov/biblio/1821497","","Energy (Oxford)","PC","238"
"Model reduction for a power grid model","Li, Jing; Stinis, Panagiotis","24 POWER TRANSMISSION AND DISTRIBUTION; model reduction; power grid; Mori-Zwanzig; long memory; time series prediction","We examine the complexity of constructing reduced order models for subsets of the variables needed to represent the state of the power grid. In particular, we apply model reduction techniques to the DeMarco-Zheng power grid model. We show that due to the oscillating nature of the solutions and the absence of timescale separation between resolved and unresolved variables, the construction of accurate reduced models becomes highly non-trivial because one has to account for long memory effects. In addition, we show that a reduced model that includes even a short memory is drastically better than a memoryless model.","American Institute of Mathematical Sciences","","Pacific Northwest National Lab. (PNNL), Richland, WA (United States)","USDOE Office of Science (SC), Advanced Scientific Computing Research (ASCR)","","United States","2022-01-01T00:00:00Z","English","Journal Article","","Journal Name: Journal of Computational Dynamics; Journal Volume: 9; Journal Issue: 1","","Medium: ED; Size: p. 1-26","","PNNL-SA-150116","AC05-76RL01830","Journal ID: ISSN 2158-2491","10.3934/jcd.2021019","","2022-06-03T00:00:00Z","1855998","https://www.osti.gov/biblio/1855998","https://www.osti.gov/servlets/purl/1855998","Journal of Computational Dynamics","1","9"
"Designing resilient decentralized energy systems: The importance of modeling extreme events and long-duration power outages","Hanna, Ryan; Marqusee, Jeffrey","24 POWER TRANSMISSION AND DISTRIBUTION; energy policy; energy resources; energy systems","Mitigating and adapting to climate change requires decarbonizing electricity while ensuring resilience of supply, since a warming planet will lead to greater extremes in weather and, plausibly, in power outages. Although it is well known that long-duration outages severely impact economies, such outages are usually not well characterized or modeled in grid infrastructure planning tools. Here, we bring together data and modeling techniques and show how they can be used to characterize and model long-duration outages. We illustrate how to integrate outages in planning tools for one promising mode of resilient energy supply—microgrids. Failing to treat these extremes in models can lead to microgrid designs (1) that do not realize their full value of resilience, since models do not see the benefits of protecting against extremes, and (2) that appear reliable on paper yet do not actually protect against extremes. Although utilities record power interruptions, lack of access to that data is hindering research on resilience; making datasets available publicly would substantially aid efforts to improve grid planning tools.","Elsevier","","National Renewable Energy Lab. (NREL), Golden, CO (United States)","USDOE Office of Energy Efficiency and Renewable Energy (EERE)","","United States","2021-12-29T00:00:00Z","English","Journal Article","","Journal Name: iScience; Journal Volume: 25; Journal Issue: 1","","Medium: ED; Size: Article No. 103630","","NREL/JA-5C00-81915","AC36-08GO28308","Journal ID: ISSN 2589-0042; MainId:82688;UUID:bc314637-149e-4375-a34e-ff80f0d65e75;MainAdminID:63674","10.1016/j.isci.2021.103630","","2022-03-09T00:00:00Z","1841360","https://www.osti.gov/biblio/1841360","https://www.osti.gov/servlets/purl/1841360","iScience","1","25"
"Efficient Phasor-Based Dynamic Volt/VAr and Volt/Watt Analysis of Large Distribution Grid with High Penetration of Smart Inverters","Koutenaei, Maryam Mahmoudi; Nguyen, Thai-Thanh; Vu, Tuyen; Paudyal, Sumit; Hovsapian, Rob","24 POWER TRANSMISSION AND DISTRIBUTION; distribution systems; dynamic analysis; smart inverters; Volt/VAr control","As the penetration of power-electronics based smart inverters (SIs) is increasing in distribution grids, it adds computational challenges in solving dynamic models of large-scale distribution feeders. Voltage and reactive power (Volt/VAr), and voltage and active power (Volt/Watt) dynamics have been analyzed at slower time scales akin to the control of legacy grid devices. However, smart inverters, being power-electronics based devices, can provide dynamic active/reactive power support at a faster time scale, which necessitates Volt/VAr and Volt/Watt dynamics to be analyzed at a faster time scale. The existing dynamic models are overly detailed and computationally intractable for distribution feeders with a large number of inverters. In this context, this proposed work aims towards developing a computationally tractable, scalable, and accurate phasor-based model for dynamic Volt/VAr and Volt/Watt analyses of large distribution systems with high penetration of smart inverters. Case studies demonstrate that the proposed phasor-based model sufficiently captures the Volt/VAr and Volt/Watt dynamics, and is computationally faster by one order of magnitude compared to the average model and by two orders of magnitude compared to the detailed switching model. Case studies also demonstrate the efficacy and scalability of the proposed model in analyzing Volt/VAr and Volt/Watt dynamics of large-scale power networks with hundreds of SIs.","IEEE","","National Renewable Energy Lab. (NREL), Golden, CO (United States)","USDOE Office of Energy Efficiency and Renewable Energy (EERE); National Science Foundation (NSF)","","United States","2021-12-28T00:00:00Z","English","Journal Article","","Journal Name: IEEE Transactions on Smart Grid; Journal Volume: 13; Journal Issue: 5","","Medium: ED; Size: p. 3997-4008","","NREL/JA-5C00-81948","AC36-08GO28308","Journal ID: ISSN 1949-3053; MainId:82721;UUID:46a51922-bb89-42bb-aef5-735d998c86f3;MainAdminID:63699","10.1109/tsg.2021.3138741","","2023-02-07T00:00:00Z","1841969","https://www.osti.gov/biblio/1841969","https://www.osti.gov/servlets/purl/1841969","IEEE Transactions on Smart Grid","5","13"
"Integration of Utility Distributed Energy Resource Management System and Aggregators for Evolving Distribution System Operators","Strezoski, Luka; Padullaparti, Harsha; Ding, Fei; Baggu, Murali","24 POWER TRANSMISSION AND DISTRIBUTION; distributed generation; distributed energy resource; DER; aggregator; distributed energy resource management system; DERMS; non-wire alternatives.","With the rapid integration of distributed energy resources (DERs), distribution utilities are faced with new and unprecedented issues. New challenges introduced by high penetration of DERs range from poor observability to overload and reverse power flow problems, under-over-voltages, maloperation of legacy protection systems, and requirements for new planning procedures. Distribution utility personnel are not adequately trained, and legacy control centers are not properly equipped to cope with these issues. Fortunately, distribution energy resource management systems (DERMSs) are emerging software technologies aimed to provide distribution system operators (DSOs) with a specialized set of tools to enable them to overcome the issues caused by DERs and to maximize the benefits of the presence of high penetration of these novel resources. However, as DERMS technology is still emerging, its definition is vague and can refer to very different levels of software hierarchies, spanning from decentralized virtual power plants to DER aggregators and fully centralized enterprise systems (called utility DERMS). Although they are all frequently simply called DERMS, these software technologies have different sets of tools and aim to provide different services to different stakeholders. This paper explores how these different software technologies can complement each other, and how they can provide significant benefits to DSOs in enabling them to successfully manage evolving distribution networks with high penetration of DERs when they are integrated together into the control centers of distribution utilities.","Springer","","National Renewable Energy Lab. (NREL), Golden, CO (United States)","USDOE Office of Electricity, Advanced Grid Research Program; USDOE Office of Energy Efficiency and Renewable Energy (EERE), Renewable Power Office. Solar Energy Technologies Office","","United States","2022-03-29T00:00:00Z","English","Journal Article","","Journal Name: Journal of Modern Power Systems and Clean Energy; Journal Volume: 10; Journal Issue: 2","","Medium: ED; Size: p. 277-285","","NREL/JA-5D00-80904","AC36-08GO28308","Journal ID: ISSN 2196-5625; MainId:78682;UUID:e650d8d0-9f05-43a8-8d8b-182cfdfd1e2a;MainAdminID:64048","10.35833/mpce.2021.000667","","2022-06-24T00:00:00Z","1867582","https://www.osti.gov/biblio/1867582","https://www.osti.gov/servlets/purl/1867582","Journal of Modern Power Systems and Clean Energy","2","10"
"A Risk-Averse Approach for Distribution Grid Expansion Planning","Moreira, Alexandre; Heleno, Miguel; Valenzuela, Alan","24 POWER TRANSMISSION AND DISTRIBUTION; nested Benders; dynamic programming; distribution expansion planning; risk aversion","Recent episodes of natural disasters have challenged the resilience of power grids. Adequate distribution grid planning that properly captures the risk aversion of the utility system planner is a key factor to increase the flexibility of distribution networks to circumvent these events. In this paper, we propose a methodology to determine the optimal portfolio of investments in lines and storage devices in order to minimize a convex combination between expected value and CVaR of operational costs, including energy not served, while taking into account the multistage nature of the energy storage management within this context. While the expected value of energy not served has been traditionally employed to tackle routine failures, we also minimize the CVaR of energy not served to address high-impact, low-probability (HILP) events. We illustrate the performance of the proposed methodology with a 54-Bus system test case.","MDPI","","Lawrence Berkeley National Lab. (LBNL), Berkeley, CA (United States)","USDOE Office of Science (SC)","","United States","2021-12-15T00:00:00Z","English","Journal Article","","Journal Name: Energies; Journal Volume: 14; Journal Issue: 24","","Medium: ED; Size: Article No. 8482","","","AC02-05CH11231","Journal ID: ISSN 1996-1073; ark:/13030/qt4vf4693n","10.3390/en14248482","","2022-06-27T00:00:00Z","1863782","https://www.osti.gov/biblio/1863782","https://www.osti.gov/servlets/purl/1863782","Energies","24","14"
"Online Voltage Event Detection Using Synchrophasor Data with Structured Sparsity-Inducing Norms","Kong, Xianghao; Foggo, Brandon; Yamashita, Koji; Yu, Nanpeng","24 POWER TRANSMISSION AND DISTRIBUTION; phasor measurement unit; event detection; low-rank and sparse matrix decomposition, bilateral random projection","This paper develops an accurate and computationally efficient data-driven framework to detect voltage events from PMU data streams. It develops an innovative Proximal Bilateral Random Projection (PBRP) algorithm to quickly decompose the PMU data matrix into a low-rank matrix, a row-sparse event-pattern matrix and a noise matrix. Here, the row-sparse pattern matrix significantly distinguishes events from normal behavior. These matrices are then fed into a clustering algorithm to separate voltage events from normal operating conditions. Large-scale numerical study results on real-world PMU data show that the proposed algorithm is computationally more efficient and achieves higher F scores than state-of-the-art benchmarks.","IEEE","","Univ. of California, Riverside, CA (United States)","USDOE","","United States","2021-12-13T00:00:00Z","English","Journal Article","","Journal Name: IEEE Transactions on Power Systems; Journal Volume: 37; Journal Issue: 5","","Medium: ED; Size: p. 3506-3515","","","OE0000916","Journal ID: ISSN 0885-8950","10.1109/tpwrs.2021.3134945","","2023-02-15T00:00:00Z","1867797","https://www.osti.gov/biblio/1867797","https://www.osti.gov/servlets/purl/1867797","IEEE Transactions on Power Systems","5","37"
"Thermal energy grid storage: Liquid containment and pumping above 2000 °C","Amy, Caleb; Pishahang, Mehdi; Kelsall, Colin; LaPotin, Alina; Brankovic, Sonja; Yee, Shannon; Henry, Asegun","24 POWER TRANSMISSION AND DISTRIBUTION; High temperature; Thermal energy storage; Materials compatibility; Inert containment; Pumping; Sealing; Liquid Metal Pumping; High Temperature Pumping; Liquid Silicon","As the cost of renewable energy falls below fossil fuels, the key barrier to widespread sustainable electricity has become availability on demand. Energy storage can enable dispatchable renewables, but only with drastic cost reductions compared to current battery technologies. One electricity storage concept that could enable these cost reductions stores electricity as sensible heat in an extremely hot liquid (>2000°C) and uses multi-junction photovoltaics (MPV) as a heat engine to convert it back to electricity on demand hours, or days, later. Furthermore, this paper reports the first containment of silicon in a multipart graphite tank above 2000°C, using material grades that are affordable for energy storage at GWh scales. Low cost molded graphite with particle sizes as large as 10 μm successfully contained metallurgical grade silicon, even with as much as two-thirds iron by mass for up to 10 hours and temperatures as high as 2300°C, in tanks as large as two gallons.","Elsevier","","Massachusetts Inst. of Technology (MIT), Cambridge, MA (United States)","USDOE Advanced Research Projects Agency - Energy (ARPA-E); USDOE Office of Energy Efficiency and Renewable Energy (EERE)","","United States","2021-12-11T00:00:00Z","English","Journal Article","","Journal Name: Applied Energy; Journal Volume: 308","","Medium: ED; Size: Article No. 118081","","","EE0008381; AR0001005; EE0008375","Journal ID: ISSN 0306-2619","10.1016/j.apenergy.2021.118081","","2022-12-12T00:00:00Z","1879109","https://www.osti.gov/biblio/1879109","https://www.osti.gov/servlets/purl/1879109","Applied Energy","","308"
"Hardware-In-the-Loop Benchmarking Setup for Phasor Based Control Validation","Baudette, Maxime; Swartz, Jaimie; Moffat, Keith; Pakshong, Jasper; Chu, Leo; Gehbauer, Christoph; von Meier, Alexandra","24 POWER TRANSMISSION AND DISTRIBUTION; DER; μPMU; phasor based control; renewable energies","Phasor Based Control is a novel approach to controlling Distributed Energy Resources that aims at relieving various constraints that arise in the distribution grid. It is a two-layer control system with a supervisory control that coordinates distributed controllers to reach voltage phasor targets. The distributed controllers use local synchrophasor measurements and operate as feedback controllers. This control method is currently under development with several algorithms being under consideration for both the central and distributed components. In this report, we present the experimental setup that was prepared to prototype a hardware implementation and validate the control method in Hardware-In-the-Loop.","Elsevier","","Univ. of California, Berkeley, CA (United States)","USDOE Office of Energy Efficiency and Renewable Energy (EERE), Renewable Power Office. Solar Energy Technologies Office","","United States","2021-12-15T00:00:00Z","English","Journal Article","","Journal Name: IFAC-PapersOnLine; Journal Volume: 54; Journal Issue: 20; Conference: Modeling, Estimation and Control Conference (MECC 2021) in Austin, TX, October 2021","","Medium: ED; Size: p. 747-752","","","EE0008008","Journal ID: ISSN 2405-8963","10.1016/j.ifacol.2021.11.261","","2022-12-15T00:00:00Z","1814202","https://www.osti.gov/biblio/1814202","https://www.osti.gov/servlets/purl/1814202","IFAC-PapersOnLine","20","54"
"Optimal operational controls for power grid","Wang, Hong; Yang, Fuwen","24 POWER TRANSMISSION AND DISTRIBUTION","Power grid operation is facing increased penetration of renewables and distributed energy resources at both transmission and distribution levels. This presents an increased level of randomness and uncertainty for its operational quality, where the challenges are mainly how controls and optimizations can be performed so that the operational quality of the power grid can be maintained. An interesting feature is also that we need to make a good use of uncertainties embedded in the swing equation from the renewable contributions rather than simply trying to minimize the impact of uncertainties. Furthermore, this requires effective solutions on system estimation, control, and optimization. Indeed, in past decades, work has been carried out on the development of advanced controls and optimization for such complicated dynamic systems. Examples are optimal operational control for both performance and stability enhancement considering random renewables penetration, frequency, and active power control for microgrids and parameter estimation for various parts of the power grid.","Wiley","","Oak Ridge National Lab. (ORNL), Oak Ridge, TN (United States)","USDOE","","United States","2022-03-14T00:00:00Z","English","Journal Article","","Journal Name: Optimal Control Applications and Methods; Journal Volume: 43; Journal Issue: 3","","Medium: ED","","","AC05-00OR22725","Journal ID: ISSN 0143-2087","10.1002/oca.2880","","2023-03-14T00:00:00Z","1856691","https://www.osti.gov/biblio/1856691","https://www.osti.gov/servlets/purl/1856691","Optimal Control Applications and Methods","3","43"
"Smart Meter Pinging and Reading Through AMI Two-Way Communication Networks to Monitor Grid Edge Devices and DERs","Huang, Can; Sun, Chih-Che; Duan, Nan; Jiang, Yuming; Applegate, Chloe; Barnes, Peter D.; Stewart, Emma","24 POWER TRANSMISSION AND DISTRIBUTION; advanced metering infrastructure (AMI); distributed energy resources (DERs); network calculus; smart inverter; smart meter; time delay; two-way communications","Today’s power distribution system is changing to a power-electronics-enabled distribution system, especially with the increasing penetration of distributed energy resources (DERs). To monitor and manage those electronic devices and DERs at the grid edge, the advanced metering infrastructure (AMI) with two-way communications presents great potential. At present, extensive research explores the upstream communication from smart meters to electric utilities (e.g., meter reading) but few examine the downstream communication from the utilities to smart meters (e.g., meter pinging). This article discusses the AMI two-way communication and its recent industrial practice in the U.S., especially for applying the smart meter pinging functionality to monitor grid-edge devices and DERs. This paper then develops the two-way communication model and the network calculus method to quantify the impact of the two-way communication on the AMI network. In the end, the proposed method is validated with ns-3 simulation using the modified 13-node test feeder and real-world feeder systems.","IEEE","External Audience (Unlimited)","Lawrence Livermore National Lab. (LLNL), Livermore, CA (United States)","USDOE National Nuclear Security Administration (NNSA)","","United States","2021-12-09T00:00:00Z","English","Journal Article","","Journal Name: IEEE Transactions on Smart Grid; Journal Volume: na; Journal Issue: na","","Medium: ED; Size: 10 p.","","LLNL-JRNL-828091","AC52-07NA27344","Journal ID: ISSN 1949-3053; 1043097","10.1109/tsg.2021.3133952","","2022-12-12T00:00:00Z","1860827","https://www.osti.gov/biblio/1860827","https://www.osti.gov/servlets/purl/1860827","IEEE Transactions on Smart Grid","na","na"
