"TITLE","AUTHORS","SUBJECT","DESCRIPTION","PUBLISHER","AVAILABILITY","RESEARCH_ORG","SPONSORING_ORG","CONTRIBUTING_ORG","PUBLICATION_COUNTRY","PUBLICATION_DATE","LANGUAGE","RESOURCE_TYPE","TYPE_QUALIFIER","RELATION","COVERAGE","FORMAT","IDENTIFIER","REPORT_NUMBER","DOE_CONTRACT_NUMBER","OTHER_IDENTIFIER","DOI","RIGHTS","ENTRY_DATE","OSTI_IDENTIFIER","CITATION_URL","PURL_URL","JOURNAL_NAME","JOURNAL_ISSUE","JOURNAL_VOLUME"
"Enhanced mercury oxidation","Gretta, W J; Wu, S; Kikkawa, H","01 COAL, LIGNITE, AND PEAT; 20 FOSSIL-FUELED POWER PLANTS; MERCURY; OXIDATION; CATALYSTS; AIR POLLUTION CONTROL; SELECTIVE CATALYTIC REDUCTION; BITUMINOUS COAL; PILOT PLANTS; SULFUR DIOXIDE; FLUE GAS; SULFUR TRIOXIDE; PERFORMANCE TESTING; FOSSIL-FUEL POWER PLANTS","A new catalyst offers a new way to enhance mercury control from bituminous coal-fired power plants. Hitachi has developed an SCR catalyst which satisfies high Hg{sup 0} oxidation and low SO{sub 2} oxidation requirements under high temperatures (716 to 770 F). This triple action catalysts, TRAC can significantly enhance mercury oxidation and reduce or eliminate the need for additional mercury control measures such as activated carbon injection. After laboratory testing, pilot-scale tests confirmed an activity of 1.4-1.7 times higher than that of conventional SCR catalyst. The new catalyst has been successfully applied in a commercial PRB-fired boiler without the need for halogens to be added to the fuel feed or flue gas. 2 figs.","","","","","","United States","2009-06-15T00:00:00Z","English","Journal Article","","Journal Name: Power Engineering (Barrington); Journal Volume: 113; Journal Issue: 6","","Medium: X; Size: page(s) 50-54","","","","Journal ID: ISSN 0032-5961; POENAI; TRN: 091200025","","","2010-06-03T00:00:00Z","21240223","https://www.osti.gov/biblio/21240223","","Power Engineering (Barrington)","6","113"
"A vareity of Hg capture solutions are available","Blankinship, S","01 COAL, LIGNITE, AND PEAT; 20 FOSSIL-FUELED POWER PLANTS; MERCURY; CAPTURE; FOSSIL-FUEL POWER PLANTS; TECHNOLOGY ASSESSMENT; AIR POLLUTION CONTROL; SORBENT INJECTION PROCESSES; ACTIVATED CARBON; CALCIUM BROMIDES; USA; POLLUTION REGULATIONS","While vacating the Clean Air Mercury Rule (CAMR) has postponed implementation of capturing mercury emitted by coal-fired power plants improvements in ways to capture and monitor mercury have continued. One method of enhancing Hg capture from FGD and SCR is to treat the coal by adding a halogen, such as calcium bromide in Alstom's KNX process prior to combustion. Power plants without FGD usually use sorbent injection, mostly an activated carbon, upstream of a particulate control device. 1 fig.","","","","","","United States","2009-06-15T00:00:00Z","English","Journal Article","","Journal Name: Power Engineering (Barrington); Journal Volume: 113; Journal Issue: 6","","Medium: X; Size: page(s) 56,58","","","","Journal ID: ISSN 0032-5961; POENAI; TRN: 091200026","","","2010-06-03T00:00:00Z","21240224","https://www.osti.gov/biblio/21240224","","Power Engineering (Barrington)","6","113"
"Characterization of Bulk Structure in Zinc Orthotitanate: A Density Functional Theory and EXAFS Investigation","Rankin, R B; Campos, A; Tian, H; Siriwardane, R V; Roy, A; Spivey, J J; Sholl, D S; Johnson, J K","36 MATERIALS SCIENCE; 01 COAL, LIGNITE, AND PEAT; 20 FOSSIL-FUELED POWER PLANTS; ZINC OXIDES; TITANIUM OXIDES; ADSORBENTS; CRYSTAL STRUCTURE; ABSORPTION SPECTROSCOPY; COMBINED-CYCLE POWER PLANTS; DENSITY FUNCTIONAL METHOD; COAL GASIFICATION; GROUND STATES; X-RAY SPECTROSCOPY","Development of high-efficiency multicontaminant sorbents is critical for commercialization of power plants utilizing integrated gasification combined cycle technologies. A known prototypical sorbent for this application is the compound zinc orthotitanate, Zn2TiO4 (ZTO). Previous work has not completely resolved the atomic-level structure of ZTO. Results from both experimental X-ray absorption fine structure measurements and density functional theory (DFT) calculations are presented and are in quantitative agreement. The DFT calculations identify the octahedral site occupation of Zn and Ti atoms that give the lowest energy ground state structure. We have supplemented our DFT calculations with a cluster expansion model used to parameterize Monte Carlo (MC) simulations. The results of the MC simulations reveal the temperature dependence of the equilibrium octahedral site occupation in Zn2TiO4.","Blackwell Publishing, Inc., for the American Ceramic Society, Westerville, OH","Publisher","National Energy Technology Laboratory (NETL), Pittsburgh, PA, Morgantown, WV, and Albany, OR (United States)","USDOE - Office of Fossil Energy (FE)","","United States","2008-02-01T00:00:00Z","English","Journal Article","","Journal Name: Journal of the American Ceramic Society; Journal Volume: 91; Journal Issue: 2","","Medium: X; Size: 584–590","","DOE/NETL-IR-2008-088","DE-AC26-04NT41817","Journal ID: ISSN 0002-7820; TRN: US200807%%366","10.1111/j.1551-2916.2007.02186.x","","2018-10-12T00:00:00Z","925839","https://www.osti.gov/biblio/925839","","Journal of the American Ceramic Society","2","91"
"''NowGen'': getting real about coal carbon capture and sequestration","Cohen, Armond; Fowler, Mike; Waltzer, Kurt","29 ENERGY PLANNING, POLICY AND ECONOMY; 20 FOSSIL-FUELED POWER PLANTS; COAL; CARBON SEQUESTRATION; FOSSIL-FUEL POWER PLANTS; POWER GENERATION; COST; DEMAND; RECOMMENDATIONS","It's clear that managing climate change will require addressing one of its key drivers: coal-fired electricity generation. This likely can't be done by just avoiding coal use altogether. We need cost-effective CCS and enabling technologies, we need them at commercial scale, and we need them soon. (author)","","Available from: http://dx.doi.org/10.1016/j.tej.2009.03.016","","","","United States","2009-05-15T00:00:00Z","English","Journal Article","","Journal Name: Electricity Journal; Journal Volume: 22; Journal Issue: 4; Other Information: Elsevier Ltd. All rights reserved","","Medium: X; Size: page(s) 25-42","","","","Journal ID: ISSN 1040-6190; ELEJE4; TRN: US09V0210","10.1016/J.TEJ.2009.03.016","","2010-06-03T00:00:00Z","21195803","https://www.osti.gov/biblio/21195803","","Electricity Journal","4","22"
"Lessons learned from a hydrogen explosion","Neville, A","20 FOSSIL-FUELED POWER PLANTS; 08 HYDROGEN; 01 COAL, LIGNITE, AND PEAT; HYDROGEN; ACCIDENTS; EXPLOSIONS; COAL; FOSSIL-FUEL POWER PLANTS; USA; OHIO; TANKS; RELIEF VALVES; FAILURES; IGNITION; TRUCKS; COOLING; STEAM GENERATORS; MATERIALS HANDLING; SAFETY; CYLINDERS","On January 8, 2007 a hydrogen explosion at the Msukingum River Power plant's 585-MW coal-fired supercritical unit 5 caused one fatality, injuries to 10 other people and significant damage to several buildings. The explosion occurred during a routine delivery of hydrogen, used to cool generating units, when a hydrogen relief device failed, which allowed the contents of the hydrogen tank to escape and be ignited by an unknown source. This article covers the findings of the incident investigation and the actions the plant has taken to prevent a reoccurrence. 4 photos.","","","","","","United States","2009-05-15T00:00:00Z","English","Journal Article","","Journal Name: Power (New York); Journal Volume: 153; Journal Issue: 5","","Medium: X; Size: page(s) 48-50,52","","","","Journal ID: ISSN 0032-5929; POWEAD; TRN: 090800259","","","2010-06-03T00:00:00Z","21197946","https://www.osti.gov/biblio/21197946","","Power (New York)","5","153"
"Powering the people: India's capacity expansion plans","Patel, S","29 ENERGY PLANNING, POLICY AND ECONOMY; 20 FOSSIL-FUELED POWER PLANTS; 01 COAL, LIGNITE, AND PEAT; INDIA; POWER DEMAND; ENERGY POLICY; GOVERNMENT POLICIES; PLANNING; POWER GENERATION; COAL; HYDROELECTRIC POWER; NATURAL GAS; NUCLEAR POWER PLANTS; DIVERSIFICATION; ENERGY SUPPLIES; FOSSIL-FUEL POWER PLANTS; RENEWABLE ENERGY SOURCES; NATIONAL ENERGY PLAN","India has become a global business power even though hundreds of millions of its citizens still live in poverty. To sustain economic growth and lift its people out of poverty, India needs more and more reliable power. Details of government plans for achieving those goals demonstrate that pragmatism may be in shorter supply than ambition and political will. 1 ref., 12 figs., 1 tab.","","","","","","United States","2009-05-15T00:00:00Z","English","Journal Article","","Journal Name: Power (New York); Journal Volume: 153; Journal Issue: 5","","Medium: X; Size: page(s) 54,56,58-62,64,66","","","","Journal ID: ISSN 0032-5929; POWEAD; TRN: 090800260","","","2010-06-03T00:00:00Z","21197947","https://www.osti.gov/biblio/21197947","","Power (New York)","5","153"
"Santee Cooper cross units 3 & 4: an EPCM success","Hickson, K; Neher, S; Koontz, N","20 FOSSIL-FUELED POWER PLANTS; 01 COAL, LIGNITE, AND PEAT; PULVERIZED FUELS; COAL; FOSSIL-FUEL POWER PLANTS; USA; BOILERS; CONSTRUCTION; PROCUREMENT; SOUTH CAROLINA","In late 2001, Santee Cooper began a project to add a third 600 MW unit to its coal-fired Cross Generating Station in Cross, S.C. Plans also included a fourth unit to be added later. The engineering, procurement and construction (EPCM) of Units 3 and 4 would eventually span almost seven years. The Cross Project demonstrates how Santee Cooper empowered its EPCM contractor to manage for change and how a well conceived plan and thoroughly developed schedule provide the necessary structure and flexibility to successful do so. The Cross Project experience reinforces the idea that for large projects an EPCM arrangement provides the agility necessary to manage change and the means to manage risk. The design, furnish and erect contracts were performance based contracts executed early to firm up the plant design and layout. 2 photos.","","","","","","United States","2009-05-15T00:00:00Z","English","Journal Article","","Journal Name: Power Engineering (Barrington); Journal Volume: 113; Journal Issue: 5","","Medium: X; Size: page(s) 58,60,62-64","","","","Journal ID: ISSN 0032-5961; POENAI; TRN: 091200024","","","2010-06-03T00:00:00Z","21240222","https://www.osti.gov/biblio/21240222","","Power Engineering (Barrington)","5","113"
"Determinants of contract duration: further evidence from coal-fired power plants","Kozhevnikova, M; Lange, I","20 FOSSIL-FUELED POWER PLANTS; 01 COAL, LIGNITE, AND PEAT; FOSSIL-FUEL POWER PLANTS; COAL; CONTRACTS; MARKET; PROCUREMENT","Transactions cost theory predicts that the availability of alternatives is one of the determinants of contract duration. Over the last 20 years, the coal market has seen many regulatory changes that have generally increased the number of alternatives in the process of procuring coal. In this paper data from long-term coal contracts for electricity generation signed before 1999 are used to estimate the effect of increasing alternatives on contract duration. Empirical results tend to match transactions cost theory that increased alternatives reduces contract duration.","","","","","","United States","2009-05-15T00:00:00Z","English","Journal Article","","Journal Name: Review of Industrial Organization; Journal Volume: 34; Journal Issue: 3","","Medium: X; Size: page(s) 217-229","","","","Journal ID: ISSN 0889-938X; TRN: 091000184","10.1007/s11151-009-9206-3","","2010-06-03T00:00:00Z","21222375","https://www.osti.gov/biblio/21222375","","Review of Industrial Organization","3","34"
"Mercury removal from flue gases by novel regenerable magnetic nanocomposite sorbents","Dong, Jie; Xu, Zhenghe; Kuznicki, Steven M","01 COAL, LIGNITE, AND PEAT; 20 FOSSIL-FUELED POWER PLANTS; MERCURY; REMOVAL; FLUE GAS; ZEOLITES; AIR POLLUTION CONTROL; SILVER; FEASIBILITY STUDIES; SEPARATION PROCESSES; FLY ASH; COAL; FOSSIL-FUEL POWER PLANTS; COMPOSITE MATERIALS; NANOSTRUCTURES; MAGNETIC MATERIALS; ADSORBENTS; SYNTHESIS; REGENERATION; RECYCLING; CAPTURE; MAGNETIC SEPARATION","Magnetic zeolite composites with supported silver nanoparticles are a new class of multifunctional materials with potential applications as recyclable catalysts, disinfectants, and sorbents. This study evaluated the suitability of the magnetic composites as sorbents for the removal of elemental mercury vapor from flue gases of coal-fired power plants. The sorbents were found to completely capture mercury at temperatures up to 200{sup o}C, and the mercury capacity of the sorbents was found to be affected by the state, content, and size of the silver particles in the composite. Cumulative or extended thermal treatments at 400{sup o}C were found to improve the mercury capture capacity, allowing the sorbent to be regenerated and recycled multiple times without performance degradation. The magnetic sorbent was readily separated from fly ash by magnetic separation, leaving the fly ash essentially free of sorbent contamination. In initial in-plant tests, the sorbents were able to capture mercury from the flue gases of an operational, full-scale, coal-fired power plant. The combination of mercury capacity, ease of separation and regeneration, and recyclability makes these multifunctional magnetic composites excellent candidate sorbents for the control of mercury emissions from coal-fired power plants. 35 refs., 5 figs., 2 tabs.","","","","","","United States","2009-05-01T00:00:00Z","English","Journal Article","","Journal Name: Environmental Science and Technology; Journal Volume: 43; Journal Issue: 9","","Medium: X; Size: page(s) 3266-3271","","","","Journal ID: ISSN 0013-936X; ESTHAG; TRN: 090700109","10.1021/es803306n","","2010-06-03T00:00:00Z","21187033","https://www.osti.gov/biblio/21187033","","Environmental Science and Technology","9","43"
"Coal-ash spills highlight ongoing risk to ecosystems","Chatterjee, R","01 COAL, LIGNITE, AND PEAT; 54 ENVIRONMENTAL SCIENCES; 20 FOSSIL-FUELED POWER PLANTS; COAL; ASHES; SETTLING PONDS; ENVIRONMENTAL IMPACTS; LEACHING; WASTE MANAGEMENT; GYPSUM; PIPES; FAILURES; USA; FISHES; SELENIUM; WATER POLLUTION; TENNESSEE VALLEY AUTHORITY; US EPA; RIVERS; TOXICITY; MORTALITY; MATERIALS HANDLING; WASTE DISPOSAL; FOSSIL-FUEL POWER PLANTS; CONTAMINATION","Two recent large-scale spills of coal combustion waste have highlighted the old problem of handling the enormous quantity of solid waste produced by coal. Both spills happened at power plants run by the Tennessee Valley Authority (TVA). In December 2008 a holding pond for coal ash collapsed at a power plant in Kingstom, Tenn., releasing coal-ash sludge onto farmland and into rivers: in January 2009 a break in a pipe removing water from a holding pond for gypsum caused a spill at Widows Creek Fossil Plant in Stevenson, Ala. The article discusses the toxic outcome of such disasters on ecosystems, quoting work by Willaim Hopkins at Virginia Polytechnic Institute and State University and recommendations and reports of the US EPA. 2 photos.","","","","","","United States","2009-05-01T00:00:00Z","English","Journal Article","","Journal Name: Environmental Science and Technology; Journal Volume: 43; Journal Issue: 9","","Medium: X; Size: page(s) 3003-3004","","","","Journal ID: ISSN 0013-936X; ESTHAG; TRN: 090700107","10.1021/es9006977","","2010-06-03T00:00:00Z","21187031","https://www.osti.gov/biblio/21187031","","Environmental Science and Technology","9","43"
"Environmental chamber measurements of mercury flux from coal utilization by-products","Pekney, N J; Martello, D V; Schroeder, K T; Granite, E J","20 FOSSIL-FUELED POWER PLANTS; BY-PRODUCTS; COAL; FLY ASH; GYPSUM; MERCURY; WATER; CHEMISORPTION; PENTACENE; SILICON; SORPTIVE PROPERTIES; MORPHOLOGY; ADSORPTION HEAT; Mercury; Coal utilization by-products; Flux chamber; Fly ash; Wallboard","An environmental chamber was constructed to measure the mercury flux from coal utilization by-product (CUB) samples. Samples of fly ash, FGD gypsum, and wallboard made from FGD gypsum were tested under both dark and illuminated conditions with or without the addition of water to the sample. Mercury releases varied widely, with 7-day experiment averages ranging from -6.8 to 73 ng/m2 h for the fly ash samples and -5.2 to 335 ng/m2 h for the FGD/wallboard samples. Initial mercury content, fly ash type, and light exposure had no observable consistent effects on the mercury flux. For the fly ash samples, the effect of a mercury control technology was to decrease the emission. For three of the four pairs of FGD gypsum and wallboard samples, the wallboard sample released less (or absorbed more) mercury than the gypsum.","Elsevier Ltd.","Publisher","National Energy Technology Laboratory (NETL), Pittsburgh, PA, Morgantown, WV, and Albany, OR","USDOE - Office of Fossil Energy (FE)","","United States","2009-05-01T00:00:00Z","English","Journal Article","","Journal Name: Fuel; Journal Volume: 88; Journal Issue: 5","","Medium: X; Size: 890-897","","DOE/NETL-TPR-2142","None cited","Journal ID: ISSN 0016-2361; TRN: US200904%%496","10.1016/j.fuel.2008.11.004","","2009-12-16T00:00:00Z","947176","https://www.osti.gov/biblio/947176","","Fuel","5","88"
"After the Clean Air Mercury Eule: prospects for reducing mercury emissions from coal-fired power plants","Milford, Jana B; Pienciak, Alison","01 COAL, LIGNITE, AND PEAT; 20 FOSSIL-FUELED POWER PLANTS; COAL; POLLUTION REGULATIONS; MERCURY; AIR POLLUTION CONTROL; USA; FOSSIL-FUEL POWER PLANTS; US EPA; PERFORMANCE; CLEAN AIR ACTS; AMENDMENTS; PENNSYLVANIA; TEXAS; EMISSION; IOWA; COLORADO","Recent court decisions have affected the EPA's regulation of mercury emissions from coal burning, but some state laws are helping to clear the air. In 2005, the US EPA issued the Clean Air Mercury Rule (CAMR), setting performance standards for new coal-fired power plants and nominally capping mercury emissions form new and existing plants at 38 tons per year from 2010 to 2017 and 15 tpy in 2018 and thereafter; these down from 48.5 tpy in 1999. To implement the CAMR, 21 states with non-zero emissions adopted EPA's new source performance standards and cap and trade program with little or no modification. By December 2007, 23 other states had proposed or adopted more stringent requirements; 16 states prohibited or restricted interstate trading of mercury emissions. On February 2008, the US Court of Appeal for the District of Columbia Circuit unanimously vacated the CAMR. This article assesses the status of mercury emission control requirements for coal-fired power plants in the US in light of this decision, focusing on state actions and prospects for a new federal rule. 34 refs., 1 fig.","","","","","","United States","2009-04-15T00:00:00Z","English","Journal Article","","Journal Name: Environmental Science and Technology; Journal Volume: 43; Journal Issue: 8","","Medium: X; Size: page(s) 2669-2673","","","","Journal ID: ISSN 0013-936X; ESTHAG; TRN: 090700032","10.1021/es802649u","","2010-06-03T00:00:00Z","21186962","https://www.osti.gov/biblio/21186962","","Environmental Science and Technology","8","43"
"Enhancement of mercury capture by the simultaneous addition of hydrogen bromide (HBr) and fly ashes in a slipstream facility","Cao, Yan; Wang, Quan-Hai; Li, Jun; Cheng, Jen-Chieh; Chan, Chia-Chun; Cohron, Marten; Pan, Wei-Ping","01 COAL, LIGNITE, AND PEAT; 20 FOSSIL-FUELED POWER PLANTS; SORBENT INJECTION PROCESSES; MERCURY; CAPTURE; FLY ASH; COAL; EFFICIENCY; BITUMINOUS COAL; POWDER RIVER BASIN; FLUE GAS; OXIDATION; AIR POLLUTION CONTROL; LIGNITE; HYDROBROMIC ACID; BENCH-SCALE EXPERIMENTS; REMOVAL; INJECTION; CHEMICAL REACTORS; FLUORINE; CHLORINE; BROMINE; HALOGENS","Low halogen content in tested Powder River Basin (PRB) coals and low loss of ignition content (LOI) in PRB-derived fly ash were likely responsible for higher elemental mercury content (averaging about 75%) in the flue gas and also lower mercury capture efficiency by electrostatic precipitator (ESP) and wet-FGD. To develop a cost-effective approach to mercury capture in a full-scale coal-fired utility boiler burning PRB coal, experiments were conducted adding hydrogen bromide (HBr) or simultaneously adding HBr and selected fly ashes in a slipstream reactor (0.152 x 0.152 m) under real flue gas conditions. The residence time of the flue gas inside the reactor was about 1.4 s. The average temperature of the slipstream reactor was controlled at about 155{sup o}C. Tests were organized into two phases. In Phase 1, only HBr was added to the slipstream reactor, and in Phase 2, HBr and selected fly ash were added simultaneously. HBr injection was effective (&gt;90%) for mercury oxidation at a low temperature (155{sup o}C) with an HBr addition concentration of about 4 ppm in the flue gas. Additionally, injected HBr enhanced mercury capture by PRB fly ash in the low-temperature range. The mercury capture efficiency, at testing conditions of the slipstream reactor, reached about 50% at an HBr injection concentration of 4 ppm in the flue gas. Compared to only the addition of HBr, simultaneously adding bituminous-derived fly ash in a minimum amount (30 lb/MMacf), together with HBr injection at 4 ppm, could increase mercury capture efficiency by 30%. Injection of lignite-derived fly ash at 30 lb/MMacf could achieve even higher mercury removal efficiency (an additional 35% mercury capture efficiency compared to HBR addition alone). 25 refs., 5 figs., 1 tab.","","","","","","United States","2009-04-15T00:00:00Z","English","Journal Article","","Journal Name: Environmental Science and Technology; Journal Volume: 43; Journal Issue: 8","","Medium: X; Size: page(s) 2812-2817","","","","Journal ID: ISSN 0013-936X; ESTHAG; TRN: 090700033","","","2010-06-03T00:00:00Z","21186963","https://www.osti.gov/biblio/21186963","","Environmental Science and Technology","8","43"
"Bench-scale studies of in-duct mercury capture using cupric chloride-impregnated carbons","Lee, Sang-Sup; Lee, Joo-Youp; Keener, Tim C","01 COAL, LIGNITE, AND PEAT; 20 FOSSIL-FUELED POWER PLANTS; MERCURY; CAPTURE; ACTIVATED CARBON; COPPER CHLORIDES; BENCH-SCALE EXPERIMENTS; SORBENT INJECTION PROCESSES; FLUE GAS; SIMULATION; DEPOSITION; ENTRAINMENT; ADSORPTION; OXIDATION; ADSORBENTS; BROMINE; PERFORMANCE; CARBON; SAMPLE PREPARATION; CHEMICAL STATE; FLOW RATE","A brominated activated carbon (Darco Hg-LH) and cupric chloride-impregnated activated carbon (CuCl{sub 2}-ACs) sorbent have been tested in a bench-scale entrained-flow reactor system which was developed for simulating in-flight mercury capture in ducts upstream of particulate matter control devices. The bench-scale experimental system has been operated with the conditions of a residence time of 0.75 s and a gas temperature of 140{sup o}C to simulate typical conditions in the duct of coal-fired exhaust gas. In addition, sorbent deposition on walls which can occur in a laboratory-scale system more than in a full-scale system was significantly reduced so that additional mercury capture by the deposited sorbent was minimized. In the entrained-flow system, CuCl{sub 2}-ACs demonstrated similar performance in Hg adsorption and better performance in Hg{sup 0} oxidation than Darco Hg-LH. In addition, the carbon content of those sorbents was found to determine their Hg adsorption capability in the entrained-flow system. The bench-scale entrained-flow system was able to demonstrate the important Hg adsorption and oxidation characteristics of the tested sorbents. 18 refs., 9 figs., 1 tab.","","","","","","United States","2009-04-15T00:00:00Z","English","Journal Article","","Journal Name: Environmental Science and Technology; Journal Volume: 43; Journal Issue: 8","","Medium: X; Size: page(s) 2957-2962","","","","Journal ID: ISSN 0013-936X; ESTHAG; TRN: 090700034","","","2010-06-03T00:00:00Z","21186964","https://www.osti.gov/biblio/21186964","","Environmental Science and Technology","8","43"
"Projections of global mercury emissions in 2050","Streets, David G; Zhang, Qiang; Wu, Ye","54 ENVIRONMENTAL SCIENCES; 01 COAL, LIGNITE, AND PEAT; 20 FOSSIL-FUELED POWER PLANTS; MERCURY; EMISSION; FORECASTING; COAL; FOSSIL-FUEL POWER PLANTS; LONG-RANGE TRANSPORT; DEPOSITION; POLLUTION SOURCES; POWER GENERATION; DEVELOPING COUNTRIES; ASIA; AIR POLLUTION CONTROL; CHEMICAL STATE; AIR POLLUTION; SECTORAL ANALYSIS; COMBUSTION; INDUSTRY; BIOMASS; ACTIVATED CARBON; SORBENT INJECTION PROCESSES; REGIONAL ANALYSIS; REMOVAL; EFFICIENCY; GLOBAL ASPECTS; FLUE GAS; DESULFURIZATION","Global Hg emissions are presented for the year 2050 under a variety of assumptions about socioeconomic and technology development. We find it likely that Hg emissions will increase in the future. The range of 2050 global Hg emissions is projected to be 2390-4860 Mg, compared to 2006 levels of 2480 Mg, reflecting a change of -4% to +96%. The main driving force for increased emissions is the expansion of coal-fired electricity generation in the developing world, particularly Asia. Our ability to arrest the growth in Hg emissions is limited by the relatively low Hg removal efficiency of the current generation of emission control technologies for coal-fired power plants (flue-gas desulfurization). Large-scale deployment of advanced Hg sorbent technologies, such as activated carbon injection, offers the promise of lowering the 2050 emissions range to 1670-3480 Mg, but these technologies are not yet in commercial use. The share of elemental Hg in total emissions will decline from today's levels of about 65% to about 50-55% by 2050, while the share of divalent Hg will increase. This signals a shift from long-range transport of elemental Hg to local deposition of Hg compounds though emissions of both species could increase under the worst case. 33 refs., 5 figs., 3 tabs.","","","","","","United States","2009-04-15T00:00:00Z","English","Journal Article","","Journal Name: Environmental Science and Technology; Journal Volume: 43; Journal Issue: 8","","Medium: X; Size: page(s) 2983-2988","","","","Journal ID: ISSN 0013-936X; ESTHAG; TRN: 090700487","10.1021/es802474j","","2010-06-03T00:00:00Z","21187211","https://www.osti.gov/biblio/21187211","","Environmental Science and Technology","8","43"
"Capturing carbon from existing coal-fired power plants","Ciferno, J P; Fout, T E; Jones, A P; Murphy, J T","01 COAL, LIGNITE, AND PEAT; 20 FOSSIL-FUELED POWER PLANTS; CAPTURE; CARBON DIOXIDE; FOSSIL-FUEL POWER PLANTS; COAL; FLUE GAS; RESEARCH PROGRAMS; US DOE; OXYFUEL COMBUSTION PROCESS","DOE's National Energy Technology Laboratory is spearheading R & D on a variety of post-combustion and oxy-combustion technologies to cost-effectively achieve 90% CO{sub 2} capture.","","","","","","United States","2009-04-15T00:00:00Z","English","Journal Article","","Journal Name: Chemical Engineering Progress; Journal Volume: 105; Journal Issue: 4","","Medium: X; Size: page(s) 33-41","","","","Journal ID: ISSN 0360-7275; CEPRA8; TRN: 090700502","","","2010-06-03T00:00:00Z","21187225","https://www.osti.gov/biblio/21187225","","Chemical Engineering Progress","4","105"
"Back to the FutureGen?","Buchsbaum, L","20 FOSSIL-FUELED POWER PLANTS; 01 COAL, LIGNITE, AND PEAT; COAL; FOSSIL-FUEL POWER PLANTS; USA; FINANCING; POLITICAL ASPECTS; ZERO EMISSIONS TECHNOLOGIES","After years of political wrangling, Democrats may green-light the experimental clean coal power plants. The article relates how the project came to be curtailed, how Senator Dick Durbin managed to protect $134 million in funding for FutureGen in Mattoon, and how once Obama was in office a $2 billion line item to fund a 'near zero emissions power plant(s)' was placed in the Senate version of the Stimulus Bill. The final version of the legislation cut the funding to $1 billion for 'fossil energy research and development'. In December 2008 the FutureGen Alliance and the City of Mattoon spent $6.5 billion to purchase the plants eventual 440 acre site. A report by the Government Accountability Office (GAO) said that Bush's inaction may have set back clean coal technology in the US by as much as a decade. If additional funding comes through construction of the plant could start in 2010. 1 fig., 1 photo.","","","","","","United States","2009-04-15T00:00:00Z","English","Journal Article","","Journal Name: Coal Age; Journal Volume: 114; Journal Issue: 4","","Medium: X; Size: page(s) 46-48","","","","Journal ID: ISSN 0009-9910; COLAA7; TRN: 100100079","","","2010-06-03T00:00:00Z","21261606","https://www.osti.gov/biblio/21261606","","Coal Age","4","114"
"Coal switch helps New York plants stay competitive","Blankinship, S","20 FOSSIL-FUELED POWER PLANTS; 01 COAL, LIGNITE, AND PEAT; NEW YORK; USA; FUEL SUBSTITUTION; FOSSIL-FUEL POWER PLANTS; POWDER RIVER BASIN; BITUMINOUS COAL; INVESTMENT; AIR POLLUTION ABATEMENT; STAGED COMBUSTION; SUBBITUMINOUS COAL","NRG Energy bought the Dunlook and Huntley Generating Stations in 1999 from Niagara Mohawk Power Corp. and has since then invested millions of dollars in converting them from bituminous coal to low sulphur Powder River Basin coal, combustion tuning and routine maintenance to help provide reliable stable-priced electricity to New York. The plants have reduced NOx, SO{sub 2} and particulate emissions. 1 photo.","","","","","","United States","2009-04-15T00:00:00Z","English","Journal Article","","Journal Name: Power Engineering (Barrington); Journal Volume: 113; Journal Issue: 4","","Medium: X; Size: page(s) 12,14","","","","Journal ID: ISSN 0032-5961; POENAI; TRN: 091200019","","","2010-06-03T00:00:00Z","21240217","https://www.osti.gov/biblio/21240217","","Power Engineering (Barrington)","4","113"
"Key condenser failure mechanisms","Buecker, B","01 COAL, LIGNITE, AND PEAT; 36 MATERIALS SCIENCE; 20 FOSSIL-FUELED POWER PLANTS; BOILERS; CORROSION; TUBES; HEAT EXCHANGERS; LEAKS; COAL; STEAM GENERATION; WATER WALLS; FAILURES; IMPURITIES; HYDROGEN; SODIUM; MICROORGANISMS; DEPOSITS","Eight practical lessons highlight many of the factors that can influence condenser tube corrosion at coal-fired utilities and the effects contaminant in-leakage can have on steam generating units. 1 ref., 4 figs.","","","","","","United States","2009-04-15T00:00:00Z","English","Journal Article","","Journal Name: Power Engineering (Barrington); Journal Volume: 113; Journal Issue: 4","","Medium: X; Size: page(s) 30,32-36","","","","Journal ID: ISSN 0032-5961; POENAI; TRN: 091200020","","","2010-06-03T00:00:00Z","21240218","https://www.osti.gov/biblio/21240218","","Power Engineering (Barrington)","4","113"
